	category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	enrichment	metric
138	Process	GO:0006950	67	3485	9606	CD74,WFS1,PANX1,CD97,LMAN1,BST2,RYDEN,LGALS3BP,SAMHD1,ICAM1,VDAC1,PML,RALB,EGFR,SERPING1,ITGA5,METAP1,ITGA2,F2,STAT2,NDUFS8,RAP2B,HBA1,SMCHD1,FBLN1,TRPV2,OAS2,TRIM14,TAP1,FAS,XPR1,F5,ATP1B1,NDUFS2,IFI16,CETN2,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,FLOT1,HLA-E,DDX58,MPV17,HLA-A,C1S,ADRA2C,NLRX1,C4A,CHID1,HLA-B,PNPT1,VRK2,ANO6,FAM162A,VDAC3,IDO1,GSDMD,C1R,SOD2	CD74,WFS1,PANX1,CD97,LMAN1,BST2,C19orf66,LGALS3BP,SAMHD1,ICAM1,VDAC1,PML,RALB,EGFR,SERPING1,ITGA5,METAP1,ITGA2,F2,STAT2,NDUFS8,RAP2B,HBA1,SMCHD1,FBLN1,TRPV2,OAS2,TRIM14,TAP1,FAS,XPR1,F5,ATP1B1,NDUFS2,IFI16,CETN2,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PSMB8,HLA-C,FLOT1,HLA-E,DDX58,MPV17,HLA-A,C1S,ADRA2C,NLRX1,C4A,CHID1,HLA-B,PNPT1,VRK2,ANO6,FAM162A,VDAC3,IDO1,GSDMD,C1R,SOD2	4.48e-07	0.00014	Response to stress	3.853871964321762	-0.34604701523674364	-1.333620890358112
139	Process	GO:0002250	16	317	9606	CD74,BTN3A3,ICAM1,SERPING1,ALCAM,RFTN1,TAP1,CTSS,TAP2,HLA-C,HLA-E,HLA-A,C1S,C4A,HLA-B,C1R	CD74,BTN3A3,ICAM1,SERPING1,ALCAM,RFTN1,TAP1,CTSS,TAP2,HLA-C,HLA-E,HLA-A,C1S,C4A,HLA-B,C1R	5.12e-07	0.00015	Adaptive immune response	3.8239087409443187	0.07314168493463147	0.27968712834893267
140	Process	GO:0046034	13	204	9606	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFB10,NDUFS8,NDUFV1,GUK1,ATP1B1,NDUFS2,UQCRQ,NDUFS1,SLC25A13	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFB10,NDUFS8,NDUFV1,GUK1,ATP1B1,NDUFS2,UQCRQ,NDUFS1,SLC25A13	5.33e-07	0.00015	ATP metabolic process	3.8239087409443187	0.17439414937739614	0.6668673121737743
141	Process	GO:0022607	51	2359	9606	CD74,SF3A2,CAV2,VTN,NDUFS7,LMAN1,NDUFA2,NECTIN2,PPAN,SCO1,SAMHD1,NDUFS3,PML,EFL1,CDH11,NDUFB10,SMARCA5,ITGA5,ITGA2,PRPF3,NDUFS8,NUP98,CHMP6,GCFC2,NDUFV1,SMCHD1,RFTN1,FAS,AHCTF1,F5,NDUFS2,RAB13,CETN2,GBP5,STXBP1,PEF1,RCC1,LPAR1,EPHB2,FLOT1,NDUFS1,PNPT1,SLC9A3R2,ANO6,PLXNB2,CDS2,H2AFY,GSDMD,SOD2,LIN7A,RNF213	CD74,SF3A2,CAV2,VTN,NDUFS7,LMAN1,NDUFA2,PVRL2,PPAN,SCO1,SAMHD1,NDUFS3,PML,EFTUD1,CDH11,NDUFB10,SMARCA5,ITGA5,ITGA2,PRPF3,NDUFS8,NUP98,CHMP6,GCFC2,NDUFV1,SMCHD1,RFTN1,FAS,AHCTF1,F5,NDUFS2,RAB13,CETN2,GBP5,STXBP1,PEF1,RCC1,LPAR1,EPHB2,FLOT1,NDUFS1,PNPT1,SLC9A3R2,ANO6,PLXNB2,CDS2,H2AFY,GSDMD,SOD2,LIN7A,RNF213	6.39e-07	0.00018	Cellular component assembly	3.744727494896694	-0.2950768002912009	-1.104982207156601
142	Process	GO:0045055	24	697	9606	PGRMC1,GLA,CD97,BST2,ITGAV,LGALS3BP,SERPING1,LAMTOR1,CD109,CPNE1,RAP2B,C6orf120,F5,S100A13,CTSS,APOOL,STXBP1,HLA-C,CHID1,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	PGRMC1,GLA,CD97,BST2,ITGAV,LGALS3BP,SERPING1,LAMTOR1,CD109,CPNE1,RAP2B,C6orf120,F5,S100A13,CTSS,APOOL,STXBP1,HLA-C,CHID1,HLA-B,ANO6,LAMTOR3,GSDMD,RAB31	6.52e-07	0.00018	Regulated exocytosis	3.744727494896694	-0.09294057188994528	-0.3480371149477009
143	Process	GO:0051607	13	210	9606	BST2,RYDEN,SAMHD1,PML,STAT2,OAS2,IFI16,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	BST2,C19orf66,SAMHD1,PML,STAT2,OAS2,IFI16,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	7.26e-07	0.00019	Defense response to virus	3.721246399047171	0.1618050220693756	0.602116355723412
144	Process	GO:0051649	51	2375	9606	CD74,PGRMC1,GLA,CD97,LMAN1,BST2,SYNJ2BP,ITGAV,LGALS3BP,PML,UQCRC2,SERPING1,LAMTOR1,CD109,F2,NUP98,CPNE1,CHMP6,RAP2B,RFTN1,TRPV2,TAP1,C6orf120,AGK,ERGIC3,F5,ATP1B1,RAB13,S100A13,CTSS,TMED5,STX16,CPT2,APOOL,STXBP1,PEF1,SRSF4,TAP2,HLA-C,MPV17,ECI2,CHID1,HLA-B,ANO6,TOMM40,LAMTOR3,GSDMD,NXF1,LIN7A,RAB31,PLCD3	CD74,PGRMC1,GLA,CD97,LMAN1,BST2,SYNJ2BP,ITGAV,LGALS3BP,PML,UQCRC2,SERPING1,LAMTOR1,CD109,F2,NUP98,CPNE1,CHMP6,RAP2B,RFTN1,TRPV2,TAP1,C6orf120,AGK,ERGIC3,F5,ATP1B1,RAB13,S100A13,CTSS,TMED5,STX16,CPT2,APOOL,STXBP1,PEF1,SRSF4,TAP2,HLA-C,MPV17,ECI2,CHID1,HLA-B,ANO6,TOMM40,LAMTOR3,GSDMD,NXF1,LIN7A,RAB31,PLCD3	7.81e-07	0.0002	Establishment of localization in cell	3.6989700043360187	-0.2980124733664909	-1.1023391999006364
145	Process	GO:0015931	14	249	9606	SLC35D1,SLC25A4,NUP98,SLC25A22,RFTN1,AHCTF1,CETN2,SRSF4,FLOT1,SLC33A1,SLC25A12,SLC25A13,PNPT1,NXF1	SLC35D1,SLC25A4,NUP98,SLC25A22,RFTN1,AHCTF1,CETN2,SRSF4,FLOT1,SLC33A1,SLC25A12,SLC25A13,PNPT1,NXF1	8.05e-07	0.00021	Nucleobase-containing compound transport	3.677780705266081	0.12000965307895985	0.44136918653947466
146	Process	GO:0071702	48	2173	9606	CD74,SFXN3,GOLT1B,SLC35D1,MTX2,LMAN1,ESYT2,SYNJ2BP,PML,UQCRC2,SLC25A4,NBAS,RFT1,NUP98,CHMP6,SLC25A22,HBA1,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,STX16,CPT2,IFIT1,STXBP1,SRSF4,TAP2,FLOT1,MPV17,ECI2,SLC33A1,SELENOM,SLC25A12,SLC25A13,PNPT1,ANO6,TOMM40,VDAC3,NXF1,LIN7A,RAB31,ABCB1	CD74,SFXN3,GOLT1B,SLC35D1,MTX2,LMAN1,ESYT2,SYNJ2BP,PML,UQCRC2,SLC25A4,NBAS,RFT1,NUP98,CHMP6,SLC25A22,HBA1,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,STX16,CPT2,IFIT1,STXBP1,SRSF4,TAP2,FLOT1,MPV17,ECI2,SLC33A1,SELM,SLC25A12,SLC25A13,PNPT1,ANO6,TOMM40,VDAC3,NXF1,LIN7A,RAB31,ABCB1	8.26e-07	0.00021	Organic substance transport	3.677780705266081	-0.28573752444847916	-1.0508799541871117
147	Process	GO:0002697	18	418	9606	CD74,VTN,NECTIN2,BST2,ICAM1,PML,SERPING1,F2,IFIT1,STXBP1,HLA-E,DDX58,HLA-A,C1S,NLRX1,C4A,HLA-B,C1R	CD74,VTN,PVRL2,BST2,ICAM1,PML,SERPING1,F2,IFIT1,STXBP1,HLA-E,DDX58,HLA-A,C1S,NLRX1,C4A,HLA-B,C1R	8.95e-07	0.00022	Regulation of immune effector process	3.657577319177794	0.0041771878247290955	0.015278387445674765
148	Process	GO:0032981	8	66	9606	NDUFS7,NDUFA2,NDUFS3,NDUFB10,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFA2,NDUFS3,NDUFB10,NDUFS8,NDUFV1,NDUFS2,NDUFS1	1.09e-06	0.00026	Mitochondrial respiratory chain complex i assembly	3.5850266520291822	0.45362701594653304	1.6262649422487878
149	Process	GO:0050776	27	896	9606	CD74,VTN,BTN3A3,NECTIN2,BST2,SAMHD1,ICAM1,SERPING1,F2,RFTN1,IFI16,GBP5,GBP1,STXBP1,PSMB8,ABI1,HLA-C,HLA-E,DDX58,CD99,HLA-A,C1S,NLRX1,C4A,HLA-B,IDO1,C1R	CD74,VTN,BTN3A3,PVRL2,BST2,SAMHD1,ICAM1,SERPING1,F2,RFTN1,IFI16,GBP5,GBP1,STXBP1,PSMB8,ABI1,HLA-C,HLA-E,DDX58,CD99,HLA-A,C1S,NLRX1,C4A,HLA-B,IDO1,C1R	1.52e-06	0.00034	Regulation of immune response	3.4685210829577446	-0.15086328100667973	-0.5232724708158473
150	Process	GO:0071705	42	1823	9606	CD74,SFXN3,GOLT1B,SLC35D1,MTX2,LMAN1,SYNJ2BP,PML,UQCRC2,SLC25A4,NBAS,NUP98,CHMP6,SLC25A22,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,STX16,IFIT1,STXBP1,SRSF4,TAP2,FLOT1,MPV17,ECI2,SLC33A1,SLC25A12,SLC25A13,PNPT1,TOMM40,VDAC3,NXF1,LIN7A,RAB31,ABCB1	CD74,SFXN3,GOLT1B,SLC35D1,MTX2,LMAN1,SYNJ2BP,PML,UQCRC2,SLC25A4,NBAS,NUP98,CHMP6,SLC25A22,RFTN1,TAP1,AGK,AHCTF1,GUK1,ATP1B1,RAB13,S100A13,CETN2,TMED5,STX16,IFIT1,STXBP1,SRSF4,TAP2,FLOT1,MPV17,ECI2,SLC33A1,SLC25A12,SLC25A13,PNPT1,TOMM40,VDAC3,NXF1,LIN7A,RAB31,ABCB1	1.68e-06	0.00037	Nitrogen compound transport	3.431798275933005	-0.2674564137606177	-0.9178564596309122
151	Process	GO:0043903	13	230	9606	CD74,CAV2,NECTIN2,BST2,RYDEN,ITGAV,PML,FBLN1,OAS2,TRIM14,IFI16,IFIT5,IFIT1	CD74,CAV2,PVRL2,BST2,C19orf66,ITGAV,PML,FBLN1,OAS2,TRIM14,IFI16,IFIT5,IFIT1	1.9e-06	0.00041	Regulation of symbiotic process	3.3872161432802645	0.1222964807857021	0.41424461398369483
152	Process	GO:0009605	49	2310	9606	BST2,RYDEN,CMPK2,ITGAV,SAMHD1,ICAM1,PML,RALB,EGFR,SERPING1,ITGA1,ITGA2,ALCAM,F2,STAT2,NMES1,OAS2,TRIM14,FAS,XPR1,IFI16,RAB13,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,LPAR1,EPHB2,PSMB8,HLA-C,HLA-E,DDX58,TYMP,HLA-A,C1S,NLRX1,C4A,CHID1,HLA-B,ANO6,PLXNB2,IDO1,GSDMD,C1R	BST2,C19orf66,CMPK2,ITGAV,SAMHD1,ICAM1,PML,RALB,EGFR,SERPING1,ITGA1,ITGA2,ALCAM,F2,STAT2,C15orf48,OAS2,TRIM14,FAS,XPR1,IFI16,RAB13,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,LPAR1,EPHB2,PSMB8,HLA-C,HLA-E,DDX58,TYMP,HLA-A,C1S,NLRX1,C4A,CHID1,HLA-B,ANO6,PLXNB2,IDO1,GSDMD,C1R	1.95e-06	0.00042	Response to external stimulus	3.3767507096020997	-0.3033349353671725	-1.0242864582482067
153	Process	GO:0140352	29	1028	9606	PGRMC1,GLA,CD97,BST2,ITGAV,LGALS3BP,SERPING1,LAMTOR1,CD109,CPNE1,RAP2B,C6orf120,F5,ATP1B1,RAB13,S100A13,CTSS,APOOL,STXBP1,HLA-C,SELENOM,CHID1,HLA-B,ANO6,LAMTOR3,GSDMD,LIN7A,RAB31,ABCB1	PGRMC1,GLA,CD97,BST2,ITGAV,LGALS3BP,SERPING1,LAMTOR1,CD109,CPNE1,RAP2B,C6orf120,F5,ATP1B1,RAB13,S100A13,CTSS,APOOL,STXBP1,HLA-C,SELM,CHID1,HLA-B,ANO6,LAMTOR3,GSDMD,LIN7A,RAB31,ABCB1	2.16e-06	0.00046	Export from cell	3.337242168318426	-0.17951415226384268	-0.5990821987448305
154	Process	GO:0002479	8	75	9606	ITGAV,TAP1,PSMB8,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	ITGAV,TAP1,PSMB8,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	2.63e-06	0.00054	Antigen processing and presentation of exogenous peptide antigen via mhc class i, tap-dependent	3.2676062401770314	0.3981096880967017	1.3008657010997142
155	Process	GO:0033108	9	102	9606	NDUFS7,NDUFA2,SCO1,NDUFS3,NDUFB10,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFA2,SCO1,NDUFS3,NDUFB10,NDUFS8,NDUFV1,NDUFS2,NDUFS1	2.65e-06	0.00054	Mitochondrial respiratory chain complex assembly	3.2676062401770314	0.3157233021738655	1.0316594323526214
156	Process	GO:0048525	9	105	9606	BST2,RYDEN,PML,FBLN1,OAS2,TRIM14,IFI16,IFIT5,IFIT1	BST2,C19orf66,PML,FBLN1,OAS2,TRIM14,IFI16,IFIT5,IFIT1	3.31e-06	0.00066	Negative regulation of viral process	3.1804560644581312	0.30313417486584493	0.9641049247965882
157	Process	GO:0032101	28	1013	9606	CD74,VTN,NECTIN2,NT5E,SAMHD1,PML,CERS2,EGFR,SERPING1,CD109,METAP1,ITGA2,F2,TGM2,IFI16,GBP5,IFIT1,LPAR1,EPHB2,PSMB8,HLA-E,DDX58,HLA-A,NLRX1,CHID1,HLA-B,ANO6,IDO1	CD74,VTN,PVRL2,NT5E,SAMHD1,PML,CERS2,EGFR,SERPING1,CD109,METAP1,ITGA2,F2,TGM2,IFI16,GBP5,IFIT1,LPAR1,EPHB2,PSMB8,HLA-E,DDX58,HLA-A,NLRX1,CHID1,HLA-B,ANO6,IDO1	4.8e-06	0.00092	Regulation of response to external stimulus	3.036212172654445	-0.18837044952160306	-0.5719326518058808
158	Process	GO:0048583	72	4114	9606	CD74,CAV2,VTN,WFS1,GOLT1B,BTN3A3,RRAS,NECTIN2,BST2,SYNJ2BP,KIDINS220,NT5E,ITGAV,SAMHD1,NDUFS3,ICAM1,PML,CERS2,PHIP,EGFR,SERPING1,LAMTOR1,ITGA1,CD109,ITGA5,METAP1,ITGA2,F2,NUP98,CPNE1,CHMP6,SMCHD1,FBLN1,RFTN1,FAS,CHD4,TGM2,IFI16,S100A13,GNAI3,GBP5,GBP1,IFIT5,IFIT1,STXBP1,LPAR1,EPHB2,PSMB8,ABI1,HLA-C,FLOT1,HLA-E,DDX58,CD99,HLA-A,C1S,ADRA2C,NLRX1,C4A,CHID1,HLA-B,PNPT1,VRK2,ANO6,FAM162A,H2AFY,LAMTOR3,IDO1,C1R,SOD2,RNF213,ABCB1	CD74,CAV2,VTN,WFS1,GOLT1B,BTN3A3,RRAS,PVRL2,BST2,SYNJ2BP,KIDINS220,NT5E,ITGAV,SAMHD1,NDUFS3,ICAM1,PML,CERS2,PHIP,EGFR,SERPING1,LAMTOR1,ITGA1,CD109,ITGA5,METAP1,ITGA2,F2,NUP98,CPNE1,CHMP6,SMCHD1,FBLN1,RFTN1,FAS,CHD4,TGM2,IFI16,S100A13,GNAI3,GBP5,GBP1,IFIT5,IFIT1,STXBP1,LPAR1,EPHB2,PSMB8,ABI1,HLA-C,FLOT1,HLA-E,DDX58,CD99,HLA-A,C1S,ADRA2C,NLRX1,C4A,CHID1,HLA-B,PNPT1,VRK2,ANO6,FAM162A,H2AFY,LAMTOR3,IDO1,C1R,SOD2,RNF213,ABCB1	4.72e-06	0.00092	Regulation of response to stimulus	3.036212172654445	-0.38685082643097857	-1.174561188211169
159	Process	GO:0009615	14	293	9606	BST2,RYDEN,SAMHD1,PML,STAT2,OAS2,XPR1,IFI16,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	BST2,C19orf66,SAMHD1,PML,STAT2,OAS2,XPR1,IFI16,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,DDX58	4.93e-06	0.00093	Response to virus	3.0315170514460648	0.04934137982058675	0.1495792342679855
160	Process	GO:0050792	12	215	9606	CD74,CAV2,NECTIN2,BST2,RYDEN,PML,FBLN1,OAS2,TRIM14,IFI16,IFIT5,IFIT1	CD74,CAV2,PVRL2,BST2,C19orf66,PML,FBLN1,OAS2,TRIM14,IFI16,IFIT5,IFIT1	5.38e-06	0.00097	Regulation of viral process	3.0132282657337552	0.11682375062847765	0.3520166275027604
161	Process	GO:0140053	10	143	9606	MRPL53,MRPS5,MRPS23,MRPL21,DARS2,MRPS16,MRPS6,PNPT1,LARS2,SARS2	MRPL53,MRPS5,MRPS23,MRPL21,DARS2,MRPS16,MRPS6,PNPT1,LARS2,SARS2	5.19e-06	0.00097	Mitochondrial gene expression	3.0132282657337552	0.21474492703139633	0.6470754840539362
162	Process	GO:1901264	8	83	9606	SLC35D1,SLC25A4,RFT1,SLC25A22,GUK1,SLC33A1,SLC25A12,SLC25A13	SLC35D1,SLC25A4,RFT1,SLC25A22,GUK1,SLC33A1,SLC25A12,SLC25A13	5.27e-06	0.00097	Carbohydrate derivative transport	3.0132282657337552	0.35409285911232785	1.0669626117717466
163	Process	GO:0002480	4	8	9606	HLA-C,HLA-E,HLA-A,HLA-B	HLA-C,HLA-E,HLA-A,HLA-B	5.51e-06	0.00098	Antigen processing and presentation of exogenous peptide antigen via mhc class i, tap-independent	3.0087739243075053	1.069050968832477	3.216532678778832
164	Process	GO:0010467	44	2056	9606	SF3A2,WFS1,UTP3,PRPF38A,NAT10,MRPL53,ITGAV,ACIN1,SNRNP40,EFL1,UQCRC2,MRPS5,EGFR,SMARCA5,VIRMA,NSUN5,ARL6IP4,PRPF3,NUP98,GCFC2,MRPS23,IMP3,RFTN1,MRPL21,DARS2,IFI16,S100A13,CTSS,PDCD11,GBP5,MRPS16,SRSF4,BMS1,URB1,MRPS6,PNPT1,LARS2,RPL7L1,IDO1,NXF1,C1R,SARS2,DDX52,DDX27	SF3A2,WFS1,UTP3,PRPF38A,NAT10,MRPL53,ITGAV,ACIN1,SNRNP40,EFTUD1,UQCRC2,MRPS5,EGFR,SMARCA5,KIAA1429,NSUN5,ARL6IP4,PRPF3,NUP98,GCFC2,MRPS23,IMP3,RFTN1,MRPL21,DARS2,IFI16,S100A13,CTSS,PDCD11,GBP5,MRPS16,SRSF4,BMS1,URB1,MRPS6,PNPT1,LARS2,RPL7L1,IDO1,NXF1,C1R,SARS2,DDX52,DDX27	6e-06	0.0011	Gene expression	2.958607314841775	-0.2994894693405925	-0.8860717347091586
165	Process	GO:0019882	12	219	9606	CD74,ITGAV,ICAM1,RFTN1,TAP1,CTSS,PSMB8,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	CD74,ITGAV,ICAM1,RFTN1,TAP1,CTSS,PSMB8,TAP2,HLA-C,HLA-E,HLA-A,HLA-B	6.43e-06	0.0011	Antigen processing and presentation	2.958607314841775	0.10881809570396467	0.3219500139369022
166	Process	GO:0032543	9	114	9606	MRPL53,MRPS5,MRPS23,MRPL21,DARS2,MRPS16,MRPS6,LARS2,SARS2	MRPL53,MRPS5,MRPS23,MRPL21,DARS2,MRPS16,MRPS6,LARS2,SARS2	6.2e-06	0.0011	Mitochondrial translation	2.958607314841775	0.26741862259931043	0.7911866929472319
167	Process	GO:0045824	7	61	9606	SAMHD1,SERPING1,IFI16,HLA-E,HLA-A,NLRX1,HLA-B	SAMHD1,SERPING1,IFI16,HLA-E,HLA-A,NLRX1,HLA-B	7.25e-06	0.0012	Negative regulation of innate immune response	2.9208187539523753	0.42984916949994795	1.2555115156463013
168	Process	GO:0032940	27	979	9606	PGRMC1,GLA,CD97,BST2,ITGAV,LGALS3BP,SERPING1,LAMTOR1,CD109,CPNE1,RAP2B,C6orf120,F5,RAB13,S100A13,CTSS,APOOL,STXBP1,HLA-C,SELENOM,CHID1,HLA-B,ANO6,LAMTOR3,GSDMD,LIN7A,RAB31	PGRMC1,GLA,CD97,BST2,ITGAV,LGALS3BP,SERPING1,LAMTOR1,CD109,CPNE1,RAP2B,C6orf120,F5,RAB13,S100A13,CTSS,APOOL,STXBP1,HLA-C,SELM,CHID1,HLA-B,ANO6,LAMTOR3,GSDMD,LIN7A,RAB31	7.51e-06	0.0013	Secretion by cell	2.886056647693163	-0.1893379631476923	-0.5464400872030805
169	Process	GO:0050896	117	8046	9606	CD74,PGRMC1,GLA,CAV2,VTN,WFS1,PANX1,GNB4,CD97,BTN3A3,RRAS,LMAN1,BST2,RYDEN,SYNJ2BP,KIDINS220,CMPK2,ITGAV,LMNB1,LGALS3BP,SAMHD1,PLPP1,ICAM1,VDAC1,PML,UQCRC2,RALB,PHIP,EGFR,SERPING1,LAMTOR1,ITGA1,SMARCA5,ITGA5,METAP1,ITGA2,ALCAM,F2,STAT2,NDUFS8,CPNE1,RAP2B,HBA1,BCAT2,SMCHD1,FBLN1,RFTN1,NUDT4B,NMES1,TRPV2,OAS2,TRIM14,TAP1,C6orf120,FAS,MPZL1,TGM2,GUK1,XPR1,F5,ATP1B1,NDUFS2,IFI16,RAB13,S100A13,CTSS,GNAI3,CETN2,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PEF1,SRSF4,RCC1,LPAR1,EPHB2,PSMB8,TAP2,COL15A1,ABI1,HLA-C,FLOT1,HLA-E,DDX58,MPV17,SLC33A1,TYMP,HLA-A,SELENOM,C1S,ADRA2C,NLRX1,SLC25A12,C4A,CHID1,HLA-B,SLC25A13,PNPT1,VRK2,ANO6,PLXNB2,FAM162A,LAMTOR3,VDAC3,IDO1,GSDMD,C1R,SOD2,RAB31,ABCB1,PLCD3	CD74,PGRMC1,GLA,CAV2,VTN,WFS1,PANX1,GNB4,CD97,BTN3A3,RRAS,LMAN1,BST2,C19orf66,SYNJ2BP,KIDINS220,CMPK2,ITGAV,LMNB1,LGALS3BP,SAMHD1,PPAP2A,ICAM1,VDAC1,PML,UQCRC2,RALB,PHIP,EGFR,SERPING1,LAMTOR1,ITGA1,SMARCA5,ITGA5,METAP1,ITGA2,ALCAM,F2,STAT2,NDUFS8,CPNE1,RAP2B,HBA1,BCAT2,SMCHD1,FBLN1,RFTN1,NUDT4,C15orf48,TRPV2,OAS2,TRIM14,TAP1,C6orf120,FAS,MPZL1,TGM2,GUK1,XPR1,F5,ATP1B1,NDUFS2,IFI16,RAB13,S100A13,CTSS,GNAI3,CETN2,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PEF1,SRSF4,RCC1,LPAR1,EPHB2,PSMB8,TAP2,COL15A1,ABI1,HLA-C,FLOT1,HLA-E,DDX58,MPV17,SLC33A1,TYMP,HLA-A,SELM,C1S,ADRA2C,NLRX1,SLC25A12,C4A,CHID1,HLA-B,SLC25A13,PNPT1,VRK2,ANO6,PLXNB2,FAM162A,LAMTOR3,VDAC3,IDO1,GSDMD,C1R,SOD2,RAB31,ABCB1,PLCD3	8.67e-06	0.0014	Response to stimulus	2.853871964321762	-0.46731320199262283	-1.3336520457241787
170	Process	GO:1903900	10	153	9606	CD74,CAV2,NECTIN2,BST2,RYDEN,PML,OAS2,IFI16,IFIT5,IFIT1	CD74,CAV2,PVRL2,BST2,C19orf66,PML,OAS2,IFI16,IFIT5,IFIT1	9.1e-06	0.0015	Regulation of viral life cycle	2.8239087409443187	0.18538953367885933	0.523523124635322
171	Process	GO:0006091	16	405	9606	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFB10,SLC25A4,NDUFS8,SLC25A22,NDUFV1,NMES1,NDUFS2,UQCRQ,SLC25A12,NDUFS1,SLC25A13,IDO1	NDUFS7,NDUFA2,NDUFS3,UQCRC2,NDUFB10,SLC25A4,NDUFS8,SLC25A22,NDUFV1,C15orf48,NDUFS2,UQCRQ,SLC25A12,NDUFS1,SLC25A13,IDO1	1.05e-05	0.0017	Generation of precursor metabolites and energy	2.769551078621726	-0.0332540760622856	-0.092098862226872
172	Process	GO:0080134	34	1437	9606	CD74,VTN,WFS1,NECTIN2,NT5E,SAMHD1,PML,CERS2,EGFR,SERPING1,CD109,ITGA2,F2,NUP98,SMCHD1,FAS,TGM2,IFI16,GBP5,IFIT1,EPHB2,PSMB8,HLA-E,DDX58,HLA-A,NLRX1,CHID1,HLA-B,PNPT1,ANO6,H2AFY,IDO1,SOD2,ABCB1	CD74,VTN,WFS1,PVRL2,NT5E,SAMHD1,PML,CERS2,EGFR,SERPING1,CD109,ITGA2,F2,NUP98,SMCHD1,FAS,TGM2,IFI16,GBP5,IFIT1,EPHB2,PSMB8,HLA-E,DDX58,HLA-A,NLRX1,CHID1,HLA-B,PNPT1,ANO6,H2AFY,IDO1,SOD2,ABCB1	1.14e-05	0.0018	Regulation of response to stress	2.744727494896694	-0.25589688659551235	-0.702367220497164
173	Process	GO:0033627	5	24	9606	VTN,ITGAV,ICAM1,ITGA5,ITGA2	VTN,ITGAV,ICAM1,ITGA5,ITGA2	1.19e-05	0.0019	Cell adhesion mediated by integrin	2.721246399047171	0.6888397271208709	1.874502626948306
174	Process	GO:0048584	46	2257	9606	CD74,CAV2,VTN,GOLT1B,BTN3A3,NECTIN2,BST2,KIDINS220,ICAM1,PML,PHIP,EGFR,SERPING1,LAMTOR1,ITGA1,ITGA5,ITGA2,F2,CPNE1,SMCHD1,RFTN1,FAS,TGM2,IFI16,S100A13,GBP5,IFIT5,STXBP1,LPAR1,EPHB2,PSMB8,ABI1,FLOT1,HLA-E,DDX58,HLA-A,C1S,ADRA2C,C4A,HLA-B,ANO6,FAM162A,H2AFY,LAMTOR3,IDO1,C1R	CD74,CAV2,VTN,GOLT1B,BTN3A3,PVRL2,BST2,KIDINS220,ICAM1,PML,PHIP,EGFR,SERPING1,LAMTOR1,ITGA1,ITGA5,ITGA2,F2,CPNE1,SMCHD1,RFTN1,FAS,TGM2,IFI16,S100A13,GBP5,IFIT5,STXBP1,LPAR1,EPHB2,PSMB8,ABI1,FLOT1,HLA-E,DDX58,HLA-A,C1S,ADRA2C,C4A,HLA-B,ANO6,FAM162A,H2AFY,LAMTOR3,IDO1,C1R	1.23e-05	0.0019	Positive regulation of response to stimulus	2.721246399047171	-0.32069276289972976	-0.8726840262413779
