category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
COMPARTMENTS	GOCC:0042611	3	22	9606	CD74,HLA-C,HLA-B	CD74,HLA-C,HLA-B	0.00032	0.0158	MHC protein complex
COMPARTMENTS	GOCC:0045335	5	105	9606	ANXA3,CTSS,TAP2,HLA-C,HLA-B	ANXA3,CTSS,TAP2,HLA-C,HLA-B	0.00032	0.0158	Phagocytic vesicle
COMPARTMENTS	GOCC:0012505	31	3080	9606	CD74,TMEM97,LGALS3BP,ANXA3,TAPBPL,SIGMAR1,SERPING1,NDUFC2,LEMD2,SLC27A4,F2,TMEM179B,SYNE3,TOR1A,ITIH2,SOAT1,F5,CTSS,GBP5,GBP2,GBP1,IFIT2,TAP2,HLA-C,APOO,TMEM87A,HTATIP2,HLA-B,CDS2,MRPS14,POM121C	CD74,TMEM97,LGALS3BP,ANXA3,TAPBPL,SIGMAR1,SERPING1,NDUFC2,LEMD2,SLC27A4,F2,TMEM179B,SYNE3,TOR1A,ITIH2,SOAT1,F5,CTSS,GBP5,GBP2,GBP1,IFIT2,TAP2,HLA-C,APOO,TMEM87A,HTATIP2,HLA-B,CDS2,MRPS14,POM121C	0.00035	0.0163	Endomembrane system
COMPARTMENTS	GOCC:0030134	4	62	9606	CD74,F5,HLA-C,HLA-B	CD74,F5,HLA-C,HLA-B	0.00044	0.0205	COPII-coated ER to Golgi transport vesicle
COMPARTMENTS	GOCC:0071556	3	26	9606	CD74,HLA-C,HLA-B	CD74,HLA-C,HLA-B	0.0005	0.0227	Integral component of lumenal side of endoplasmic reticulum membrane
COMPARTMENTS	GOCC:1990204	6	182	9606	NDUFB4,NDUFB10,NDUFC2,NDUFS4,TOR1A,NDUFS5	NDUFB4,NDUFB10,NDUFC2,NDUFS4,TOR1A,NDUFS5	0.00054	0.0237	Oxidoreductase complex
COMPARTMENTS	GOCC:0030139	7	256	9606	CD74,ANXA3,HBA1,CTSS,TAP2,HLA-C,HLA-B	CD74,ANXA3,HBA1,CTSS,TAP2,HLA-C,HLA-B	0.00056	0.0238	Endocytic vesicle
COMPARTMENTS	GOCC:0005783	13	825	9606	TMEM97,TAPBPL,SIGMAR1,SLC27A4,TOR1A,ITIH2,SOAT1,F5,IFIT2,TAP2,HLA-C,HLA-B,CDS2	TMEM97,TAPBPL,SIGMAR1,SLC27A4,TOR1A,ITIH2,SOAT1,F5,IFIT2,TAP2,HLA-C,HLA-B,CDS2	0.00057	0.0239	Endoplasmic reticulum
COMPARTMENTS	GOCC:0034457	2	5	9606	IMP4,BMS1	IMP4,BMS1	0.00059	0.0242	Mpp10 complex
COMPARTMENTS	GOCC:0043232	31	3196	9606	APOBEC3D,NIP7,IMP4,MRPS18B,UTP6,SAMHD1,SMARCA5,NCOA5,DCAF13,UBTF,DYNLRB2,F2,WDR75,HBA1,MRPL54,TOR1A,MAK16,TGM2,GBP1,SMARCA1,BMS1,NGDN,TOP2B,NOP14,MRPS14,IDO1,MRPL22,BOP1,RNF213,HIST1H4A,DDX27	APOBEC3D,NIP7,IMP4,MRPS18B,UTP6,SAMHD1,SMARCA5,NCOA5,DCAF13,UBTF,DYNLRB2,F2,WDR75,HBA1,MRPL54,TOR1A,MAK16,TGM2,GBP1,SMARCA1,BMS1,NGDN,TOP2B,NOP14,MRPS14,IDO1,MRPL22,BOP1,RNF213,HIST1H4A,DDX27	0.00066	0.0262	Intracellular non-membrane-bounded organelle
COMPARTMENTS	GOCC:0030666	5	127	9606	CD74,ANXA3,TAP2,HLA-C,HLA-B	CD74,ANXA3,TAP2,HLA-C,HLA-B	0.00074	0.0281	Endocytic vesicle membrane
COMPARTMENTS	GOCC:0016589	2	6	9606	SMARCA5,SMARCA1	SMARCA5,SMARCA1	0.00079	0.0294	NURF complex
COMPARTMENTS	GOCC:0070062	8	368	9606	SERPINF1,LGALS3BP,ICAM1,ANXA3,TGM2,CFH,HLA-C,HLA-B	SERPINF1,LGALS3BP,ICAM1,ANXA3,TGM2,CFH,HLA-C,HLA-B	0.00098	0.0353	Extracellular exosome
COMPARTMENTS	GOCC:0005761	4	81	9606	MRPS18B,MRPL54,MRPS14,MRPL22	MRPS18B,MRPL54,MRPS14,MRPL22	0.0012	0.041	Mitochondrial ribosome
COMPARTMENTS	GOCC:0042612	2	8	9606	HLA-C,HLA-B	HLA-C,HLA-B	0.0013	0.044	MHC class I protein complex
Process	GO:0044085	38	2583	9606	CD74,NDUFB4,NIP7,IMP4,UTP6,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,DCAF13,UBTF,DYNLRB2,WDR75,FBLN5,MAK16,RRP15,SOAT1,F5,NDUFAF4,GBP5,SMARCA1,NDUFS5,BMS1,EPHB2,NGDN,NOP14,PLXNB2,CDS2,SMIM20,MRPL22,BOP1,RNF213,MBD1,HIST1H4A,DDX27	CD74,NDUFB4,NIP7,IMP4,UTP6,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,DCAF13,UBTF,DYNLRB2,WDR75,FBLN5,MAK16,RRP15,SOAT1,F5,NDUFAF4,GBP5,SMARCA1,NDUFS5,BMS1,EPHB2,NGDN,NOP14,PLXNB2,CDS2,SMIM20,MRPL22,BOP1,RNF213,MBD1,HIST1H4A,DDX27	3.46e-09	4.44e-05	Cellular component biogenesis
Process	GO:0042254	13	292	9606	NIP7,IMP4,UTP6,DCAF13,WDR75,MAK16,RRP15,BMS1,NGDN,NOP14,MRPL22,BOP1,DDX27	NIP7,IMP4,UTP6,DCAF13,WDR75,MAK16,RRP15,BMS1,NGDN,NOP14,MRPL22,BOP1,DDX27	1.02e-08	6.52e-05	Ribosome biogenesis
Process	GO:0006364	11	212	9606	IMP4,UTP6,DCAF13,WDR75,MAK16,RRP15,BMS1,NGDN,NOP14,BOP1,DDX27	IMP4,UTP6,DCAF13,WDR75,MAK16,RRP15,BMS1,NGDN,NOP14,BOP1,DDX27	3.36e-08	0.00014	rRNA processing
Process	GO:0071840	57	5633	9606	CD74,NDUFB4,ACOT8,NIP7,IMP4,MRPS18B,UTP6,SAMHD1,ICAM1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,EXOG,LEMD2,NDUFS4,DCAF13,UBTF,DYNLRB2,NIPSNAP2,WDR75,TMEM11,TIMM22,MRPL54,SYNE3,FBLN5,TOR1A,MAK16,RRP15,SOAT1,F5,CTSS,NDUFAF4,GBP5,SMARCA1,IFIT2,NDUFS5,BMS1,EPHB2,TAP2,DNAJC11,APOO,NGDN,TOP2B,TMED4,NOP14,PLXNB2,CDS2,MRPS14,SMIM20,MRPL22,BOP1,RNF213,MBD1,HIST1H4A,DDX27	CD74,NDUFB4,ACOT8,NIP7,IMP4,MRPS18B,UTP6,SAMHD1,ICAM1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,EXOG,LEMD2,NDUFS4,DCAF13,UBTF,DYNLRB2,GBAS,WDR75,TMEM11,TIMM22,MRPL54,SYNE3,FBLN5,TOR1A,MAK16,RRP15,SOAT1,F5,CTSS,NDUFAF4,GBP5,SMARCA1,IFIT2,NDUFS5,BMS1,EPHB2,TAP2,DNAJC11,APOO,NGDN,TOP2B,TMED4,NOP14,PLXNB2,CDS2,MRPS14,SMIM20,MRPL22,BOP1,RNF213,MBD1,HIST1H4A,DDX27	6.85e-08	0.00018	Cellular component organization or biogenesis
Process	GO:0060337	7	67	9606	SAMHD1,GBP2,IFIT3,IFIT2,HLA-C,IFITM1,HLA-B	SAMHD1,GBP2,IFIT3,IFIT2,HLA-C,IFITM1,HLA-B	1.44e-07	0.00031	Type i interferon signaling pathway
Process	GO:0022904	8	107	9606	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NDUFS5,SLC25A12,SLC25A13	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NDUFS5,SLC25A12,SLC25A13	2e-07	0.00032	Respiratory electron transport chain
Process	GO:0002252	20	969	9606	CD74,APOBEC3D,BTN3A3,SAMHD1,ICAM1,ANXA3,SERPING1,NDUFC2,CXCL10,F2,TMEM179B,CFH,CTSS,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B	CD74,APOBEC3D,BTN3A3,SAMHD1,ICAM1,ANXA3,SERPING1,NDUFC2,CXCL10,F2,TMEM179B,CFH,CTSS,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B	2.79e-07	0.00036	Immune effector process
Process	GO:0022900	9	174	9606	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NDUFS5,SLC25A12,SLC25A13,IDO1	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NDUFS5,SLC25A12,SLC25A13,IDO1	6.48e-07	0.00075	Electron transport chain
Process	GO:0007005	13	452	9606	NDUFB4,NDUFB10,NDUFC2,NDUFS4,NIPSNAP2,TMEM11,TIMM22,NDUFAF4,IFIT2,NDUFS5,DNAJC11,APOO,SMIM20	NDUFB4,NDUFB10,NDUFC2,NDUFS4,GBAS,TMEM11,TIMM22,NDUFAF4,IFIT2,NDUFS5,DNAJC11,APOO,SMIM20	1.31e-06	0.0013	Mitochondrion organization
Process	GO:0098542	18	900	9606	APOBEC3D,NMI,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B	APOBEC3D,NMI,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B	1.86e-06	0.0017	Defense response to other organism
Process	GO:0000462	5	35	9606	UTP6,DCAF13,BMS1,NGDN,NOP14	UTP6,DCAF13,BMS1,NGDN,NOP14	2.34e-06	0.0018	Maturation of ssu-rrna from tricistronic rrna transcript (ssu-rrna, 5.8s rrna, lsu-rrna)
Process	GO:0032981	6	66	9606	NDUFB4,NDUFB10,NDUFC2,NDUFS4,NDUFAF4,NDUFS5	NDUFB4,NDUFB10,NDUFC2,NDUFS4,NDUFAF4,NDUFS5	2.48e-06	0.0018	Mitochondrial respiratory chain complex i assembly
Process	GO:0033108	7	102	9606	NDUFB4,NDUFB10,NDUFC2,NDUFS4,NDUFAF4,NDUFS5,SMIM20	NDUFB4,NDUFB10,NDUFC2,NDUFS4,NDUFAF4,NDUFS5,SMIM20	2.05e-06	0.0018	Mitochondrial respiratory chain complex assembly
Process	GO:0043933	24	1539	9606	CD74,NDUFB4,MRPS18B,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,UBTF,MRPL54,SOAT1,F5,NDUFAF4,GBP5,SMARCA1,NDUFS5,MRPS14,SMIM20,MRPL22,BOP1,RNF213,HIST1H4A	CD74,NDUFB4,MRPS18B,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,UBTF,MRPL54,SOAT1,F5,NDUFAF4,GBP5,SMARCA1,NDUFS5,MRPS14,SMIM20,MRPL22,BOP1,RNF213,HIST1H4A	2.24e-06	0.0018	Protein-containing complex subunit organization
Process	GO:0060333	6	70	9606	NMI,ICAM1,GBP2,GBP1,HLA-C,HLA-B	NMI,ICAM1,GBP2,GBP1,HLA-C,HLA-B	3.42e-06	0.0021	Interferon-gamma-mediated signaling pathway
Process	GO:0006955	24	1588	9606	CD74,APOBEC3D,NMI,BTN3A3,SAMHD1,ICAM1,ANXA3,SERPING1,NDUFC2,CXCL10,F2,TMEM179B,CFH,CTSS,GBP5,GBP2,GBP1,IFIT3,IFIT2,TAP2,HLA-C,C1S,IFITM1,HLA-B	CD74,APOBEC3D,NMI,BTN3A3,SAMHD1,ICAM1,ANXA3,SERPING1,NDUFC2,CXCL10,F2,TMEM179B,CFH,CTSS,GBP5,GBP2,GBP1,IFIT3,IFIT2,TAP2,HLA-C,C1S,IFITM1,HLA-B	3.83e-06	0.0022	Immune response
Process	GO:0006119	7	118	9606	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NIPSNAP2,NDUFS5	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,GBAS,NDUFS5	5.11e-06	0.0029	Oxidative phosphorylation
Process	GO:0009987	99	15024	9606	CD74,NDUFB4,APOBEC3D,ACOT8,SFXN3,ALG5,NMI,BTN3A3,SERPINF1,NIP7,COX5B,IMP4,MRPS18B,UTP6,LGALS3BP,SAMHD1,OSBPL5,ICAM1,ANXA3,ACAD11,TAPBPL,NDUFB10,SIGMAR1,SERPING1,NDUFC2,SMARCA5,EXOG,PDF,LEMD2,NDUFS4,DCAF13,SLC27A4,UBTF,DYNLRB2,CXCL10,F2,NIPSNAP2,WDR75,SFXN1,TMEM11,TIMM22,HBA1,MRPL54,TMEM179B,SYNE3,FBLN5,TOR1A,SLC17A5,CACNA2D1,ITIH2,MAK16,TGM2,RRP15,SOAT1,F5,CALHM5,CTSS,NDUFAF4,GBP5,GBP2,GBP1,SMARCA1,IFIT3,IFIT2,NDUFS5,BMS1,EPHB2,PSMB9,TAP2,HLA-C,DNAJC11,APOO,TMEM87A,SLC33A1,NGDN,CEBPD,IFITM1,SLC25A12,RDH13,HTATIP2,TOP2B,HLA-B,SLC25A13,TMED4,NOP14,PLXNB2,CDS2,MRPS14,SMIM20,IDO1,MRPL22,SLC25A10,BOP1,PIRT,RNF213,MBD1,HIST1H4A,POM121C,DDX27	CD74,NDUFB4,APOBEC3D,ACOT8,SFXN3,ALG5,NMI,BTN3A3,SERPINF1,NIP7,COX5B,IMP4,MRPS18B,UTP6,LGALS3BP,SAMHD1,OSBPL5,ICAM1,ANXA3,ACAD11,TAPBPL,NDUFB10,SIGMAR1,SERPING1,NDUFC2,SMARCA5,EXOG,PDF,LEMD2,NDUFS4,DCAF13,SLC27A4,UBTF,DYNLRB2,CXCL10,F2,GBAS,WDR75,SFXN1,TMEM11,TIMM22,HBA1,MRPL54,TMEM179B,SYNE3,FBLN5,TOR1A,SLC17A5,CACNA2D1,ITIH2,MAK16,TGM2,RRP15,SOAT1,F5,FAM26E,CTSS,NDUFAF4,GBP5,GBP2,GBP1,SMARCA1,IFIT3,IFIT2,NDUFS5,BMS1,EPHB2,PSMB9,TAP2,HLA-C,DNAJC11,APOO,TMEM87A,SLC33A1,NGDN,CEBPD,IFITM1,SLC25A12,RDH13,HTATIP2,TOP2B,HLA-B,SLC25A13,TMED4,NOP14,PLXNB2,CDS2,MRPS14,SMIM20,IDO1,MRPL22,SLC25A10,BOP1,PIRT,RNF213,MBD1,HIST1H4A,POM121C,DDX27	5.24e-06	0.0029	Cellular process
Process	GO:0006952	21	1296	9606	CD74,APOBEC3D,NMI,LGALS3BP,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B,IDO1	CD74,APOBEC3D,NMI,LGALS3BP,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B,IDO1	6.14e-06	0.0032	Defense response
Process	GO:0045087	15	703	9606	APOBEC3D,NMI,SAMHD1,ICAM1,SERPING1,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B	APOBEC3D,NMI,SAMHD1,ICAM1,SERPING1,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B	6.97e-06	0.0034	Innate immune response
Process	GO:0044419	26	1899	9606	APOBEC3D,ACOT8,NMI,SP110,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,SLC17A5,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,PSMB9,TAP2,HLA-C,C1S,IFITM1,HTATIP2,HLA-B,IDO1,POM121C	APOBEC3D,ACOT8,NMI,SP110,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,SLC17A5,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,PSMB9,TAP2,HLA-C,C1S,IFITM1,HTATIP2,HLA-B,IDO1,POM121C	8.14e-06	0.0039	Interspecies interaction between organisms
Process	GO:0034341	8	182	9606	NMI,ICAM1,GBP5,GBP2,GBP1,HLA-C,IFITM1,HLA-B	NMI,ICAM1,GBP5,GBP2,GBP1,HLA-C,IFITM1,HLA-B	8.79e-06	0.004	Response to interferon-gamma
Process	GO:0006120	5	49	9606	NDUFB4,NDUFB10,NDUFC2,NDUFS4,NDUFS5	NDUFB4,NDUFB10,NDUFC2,NDUFS4,NDUFS5	1.06e-05	0.0045	Mitochondrial electron transport, nadh to ubiquinone
Process	GO:0042775	6	87	9606	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NDUFS5	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NDUFS5	1.11e-05	0.0045	Mitochondrial atp synthesis coupled electron transport
Process	GO:0051707	20	1256	9606	APOBEC3D,NMI,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,SLC17A5,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B,IDO1	APOBEC3D,NMI,SAMHD1,ICAM1,ANXA3,SERPING1,CXCL10,F2,SLC17A5,CFH,GBP5,GBP2,GBP1,IFIT3,IFIT2,HLA-C,C1S,IFITM1,HLA-B,IDO1	1.37e-05	0.0052	Response to other organism
Process	GO:0019883	4	25	9606	CD74,TAP2,HLA-C,HLA-B	CD74,TAP2,HLA-C,HLA-B	1.7e-05	0.0061	Antigen processing and presentation of endogenous antigen
Process	GO:1904064	7	145	9606	CXCL10,F2,NIPSNAP2,CACNA2D1,CTSS,EPHB2,PIRT	CXCL10,F2,GBAS,CACNA2D1,CTSS,EPHB2,PIRT	1.84e-05	0.0064	Positive regulation of cation transmembrane transport
Process	GO:0046034	8	204	9606	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NIPSNAP2,NDUFS5,SLC25A13	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,GBAS,NDUFS5,SLC25A13	1.95e-05	0.0066	ATP metabolic process
Process	GO:0019221	14	678	9606	CD74,NMI,SAMHD1,ICAM1,CXCL10,GBP2,GBP1,IFIT3,IFIT2,PSMB9,HLA-C,CEBPD,IFITM1,HLA-B	CD74,NMI,SAMHD1,ICAM1,CXCL10,GBP2,GBP1,IFIT3,IFIT2,PSMB9,HLA-C,CEBPD,IFITM1,HLA-B	2.07e-05	0.0067	Cytokine-mediated signaling pathway
Process	GO:0050776	16	896	9606	CD74,NMI,BTN3A3,SAMHD1,ICAM1,SERPING1,F2,CFH,GBP5,GBP1,PSMB9,HLA-C,C1S,IFITM1,HLA-B,IDO1	CD74,NMI,BTN3A3,SAMHD1,ICAM1,SERPING1,F2,CFH,GBP5,GBP1,PSMB9,HLA-C,C1S,IFITM1,HLA-B,IDO1	2.93e-05	0.0092	Regulation of immune response
Process	GO:0010467	26	2056	9606	NMI,IMP4,MRPS18B,UTP6,SMARCA5,PDF,DCAF13,UBTF,WDR75,MRPL54,MAK16,RRP15,CTSS,GBP5,BMS1,NGDN,CEBPD,NOP14,MRPS14,IDO1,MRPL22,BOP1,MBD1,HIST1H4A,POM121C,DDX27	NMI,IMP4,MRPS18B,UTP6,SMARCA5,PDF,DCAF13,UBTF,WDR75,MRPL54,MAK16,RRP15,CTSS,GBP5,BMS1,NGDN,CEBPD,NOP14,MRPS14,IDO1,MRPL22,BOP1,MBD1,HIST1H4A,POM121C,DDX27	3.24e-05	0.0097	Gene expression
Process	GO:0019882	8	219	9606	CD74,ICAM1,TAPBPL,CTSS,PSMB9,TAP2,HLA-C,HLA-B	CD74,ICAM1,TAPBPL,CTSS,PSMB9,TAP2,HLA-C,HLA-B	3.17e-05	0.0097	Antigen processing and presentation
Process	GO:0071346	7	161	9606	NMI,ICAM1,GBP5,GBP2,GBP1,HLA-C,HLA-B	NMI,ICAM1,GBP5,GBP2,GBP1,HLA-C,HLA-B	3.5e-05	0.01	Cellular response to interferon-gamma
Process	GO:0002376	29	2481	9606	CD74,APOBEC3D,NMI,BTN3A3,SAMHD1,ICAM1,ANXA3,TAPBPL,SERPING1,NDUFC2,CXCL10,F2,SFXN1,TMEM179B,CFH,CTSS,GBP5,GBP2,GBP1,IFIT3,IFIT2,PSMB9,TAP2,HLA-C,C1S,CEBPD,IFITM1,HLA-B,IDO1	CD74,APOBEC3D,NMI,BTN3A3,SAMHD1,ICAM1,ANXA3,TAPBPL,SERPING1,NDUFC2,CXCL10,F2,SFXN1,TMEM179B,CFH,CTSS,GBP5,GBP2,GBP1,IFIT3,IFIT2,PSMB9,TAP2,HLA-C,C1S,CEBPD,IFITM1,HLA-B,IDO1	4.26e-05	0.0114	Immune system process
Process	GO:0019885	3	10	9606	TAP2,HLA-C,HLA-B	TAP2,HLA-C,HLA-B	4.18e-05	0.0114	Antigen processing and presentation of endogenous peptide antigen via mhc class i
Process	GO:0022607	28	2359	9606	CD74,NDUFB4,NIP7,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,UBTF,DYNLRB2,FBLN5,SOAT1,F5,NDUFAF4,GBP5,SMARCA1,NDUFS5,EPHB2,PLXNB2,CDS2,SMIM20,MRPL22,BOP1,RNF213,MBD1,HIST1H4A	CD74,NDUFB4,NIP7,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,UBTF,DYNLRB2,FBLN5,SOAT1,F5,NDUFAF4,GBP5,SMARCA1,NDUFS5,EPHB2,PLXNB2,CDS2,SMIM20,MRPL22,BOP1,RNF213,MBD1,HIST1H4A	4.61e-05	0.0121	Cellular component assembly
Process	GO:0000460	4	34	9606	MAK16,RRP15,NOP14,BOP1	MAK16,RRP15,NOP14,BOP1	5.1e-05	0.0131	Maturation of 5.8s rrna
Process	GO:0044237	61	7513	9606	CD74,NDUFB4,APOBEC3D,ACOT8,SFXN3,ALG5,NMI,COX5B,IMP4,MRPS18B,UTP6,SAMHD1,OSBPL5,ACAD11,NDUFB10,NDUFC2,SMARCA5,EXOG,PDF,NDUFS4,DCAF13,SLC27A4,UBTF,F2,NIPSNAP2,WDR75,SFXN1,HBA1,MRPL54,TOR1A,ITIH2,MAK16,TGM2,RRP15,SOAT1,F5,CTSS,SMARCA1,NDUFS5,BMS1,EPHB2,PSMB9,NGDN,CEBPD,SLC25A12,RDH13,HTATIP2,TOP2B,SLC25A13,NOP14,CDS2,MRPS14,IDO1,MRPL22,SLC25A10,BOP1,RNF213,MBD1,HIST1H4A,POM121C,DDX27	CD74,NDUFB4,APOBEC3D,ACOT8,SFXN3,ALG5,NMI,COX5B,IMP4,MRPS18B,UTP6,SAMHD1,OSBPL5,ACAD11,NDUFB10,NDUFC2,SMARCA5,EXOG,PDF,NDUFS4,DCAF13,SLC27A4,UBTF,F2,GBAS,WDR75,SFXN1,HBA1,MRPL54,TOR1A,ITIH2,MAK16,TGM2,RRP15,SOAT1,F5,CTSS,SMARCA1,NDUFS5,BMS1,EPHB2,PSMB9,NGDN,CEBPD,SLC25A12,RDH13,HTATIP2,TOP2B,SLC25A13,NOP14,CDS2,MRPS14,IDO1,MRPL22,SLC25A10,BOP1,RNF213,MBD1,HIST1H4A,POM121C,DDX27	5.28e-05	0.0133	Cellular metabolic process
Process	GO:2001259	5	73	9606	NIPSNAP2,CACNA2D1,CTSS,EPHB2,PIRT	GBAS,CACNA2D1,CTSS,EPHB2,PIRT	6.38e-05	0.0152	Positive regulation of cation channel activity
Process	GO:0002250	9	317	9606	CD74,BTN3A3,ICAM1,SERPING1,CTSS,TAP2,HLA-C,C1S,HLA-B	CD74,BTN3A3,ICAM1,SERPING1,CTSS,TAP2,HLA-C,C1S,HLA-B	6.77e-05	0.0158	Adaptive immune response
Process	GO:0065003	19	1293	9606	CD74,NDUFB4,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,UBTF,SOAT1,F5,NDUFAF4,GBP5,NDUFS5,SMIM20,BOP1,RNF213,HIST1H4A	CD74,NDUFB4,SAMHD1,TAPBPL,NDUFB10,SIGMAR1,NDUFC2,SMARCA5,NDUFS4,UBTF,SOAT1,F5,NDUFAF4,GBP5,NDUFS5,SMIM20,BOP1,RNF213,HIST1H4A	6.81e-05	0.0158	Protein-containing complex assembly
Process	GO:0006091	10	405	9606	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,NIPSNAP2,NDUFS5,SLC25A12,SLC25A13,IDO1	NDUFB4,COX5B,NDUFB10,NDUFC2,NDUFS4,GBAS,NDUFS5,SLC25A12,SLC25A13,IDO1	8.23e-05	0.0186	Generation of precursor metabolites and energy
Process	GO:0048002	7	191	9606	CD74,TAPBPL,CTSS,PSMB9,TAP2,HLA-C,HLA-B	CD74,TAPBPL,CTSS,PSMB9,TAP2,HLA-C,HLA-B	9.89e-05	0.0219	Antigen processing and presentation of peptide antigen
Process	GO:0000479	3	15	9606	BMS1,NOP14,BOP1	BMS1,NOP14,BOP1	0.00012	0.0255	Endonucleolytic cleavage of tricistronic rrna transcript (ssu-rrna, 5.8s rrna, lsu-rrna)
Process	GO:0071345	16	1013	9606	CD74,NMI,SAMHD1,ICAM1,SMARCA5,CXCL10,GBP5,GBP2,GBP1,IFIT3,IFIT2,PSMB9,HLA-C,CEBPD,IFITM1,HLA-B	CD74,NMI,SAMHD1,ICAM1,SMARCA5,CXCL10,GBP5,GBP2,GBP1,IFIT3,IFIT2,PSMB9,HLA-C,CEBPD,IFITM1,HLA-B	0.00012	0.0257	Cellular response to cytokine stimulus
Process	GO:0008152	64	8298	9606	CD74,NDUFB4,APOBEC3D,ACOT8,SFXN3,ALG5,NMI,COX5B,IMP4,MRPS18B,UTP6,SAMHD1,OSBPL5,ACAD11,NDUFB10,SERPING1,NDUFC2,SMARCA5,EXOG,PDF,NDUFS4,DCAF13,SLC27A4,UBTF,F2,NIPSNAP2,WDR75,SFXN1,HBA1,MRPL54,TOR1A,ITIH2,MAK16,TGM2,RRP15,SOAT1,F5,CTSS,GBP5,SMARCA1,NDUFS5,BMS1,EPHB2,PSMB9,C1S,NGDN,CEBPD,SLC25A12,RDH13,HTATIP2,TOP2B,SLC25A13,NOP14,CDS2,MRPS14,IDO1,MRPL22,SLC25A10,BOP1,RNF213,MBD1,HIST1H4A,POM121C,DDX27	CD74,NDUFB4,APOBEC3D,ACOT8,SFXN3,ALG5,NMI,COX5B,IMP4,MRPS18B,UTP6,SAMHD1,OSBPL5,ACAD11,NDUFB10,SERPING1,NDUFC2,SMARCA5,EXOG,PDF,NDUFS4,DCAF13,SLC27A4,UBTF,F2,GBAS,WDR75,SFXN1,HBA1,MRPL54,TOR1A,ITIH2,MAK16,TGM2,RRP15,SOAT1,F5,CTSS,GBP5,SMARCA1,NDUFS5,BMS1,EPHB2,PSMB9,C1S,NGDN,CEBPD,SLC25A12,RDH13,HTATIP2,TOP2B,SLC25A13,NOP14,CDS2,MRPS14,IDO1,MRPL22,SLC25A10,BOP1,RNF213,MBD1,HIST1H4A,POM121C,DDX27	0.00015	0.0319	Metabolic process
Process	GO:0007007	4	48	9606	TMEM11,TIMM22,DNAJC11,APOO	TMEM11,TIMM22,DNAJC11,APOO	0.00018	0.035	Inner mitochondrial membrane organization
Process	GO:0051607	7	210	9606	APOBEC3D,SAMHD1,CXCL10,GBP1,IFIT3,IFIT2,IFITM1	APOBEC3D,SAMHD1,CXCL10,GBP1,IFIT3,IFIT2,IFITM1	0.00017	0.035	Defense response to virus
