category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
Function	GO:1901363	24	5831	9606	OAS3,CMPK2,OASL,SP110,SAMHD1,PARP12,IFIH1,TLR3,ISG20,MX2,OAS2,TAP1,GBP4,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,TAP2,DDX58,MX1,OAS1,HELZ2,PARP14	OAS3,CMPK2,OASL,SP110,SAMHD1,PARP12,IFIH1,TLR3,ISG20,MX2,OAS2,TAP1,GBP4,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,TAP2,DDX58,MX1,OAS1,HELZ2,PARP14	5.51e-06	0.001	Heterocyclic compound binding
Function	GO:0097159	24	5916	9606	OAS3,CMPK2,OASL,SP110,SAMHD1,PARP12,IFIH1,TLR3,ISG20,MX2,OAS2,TAP1,GBP4,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,TAP2,DDX58,MX1,OAS1,HELZ2,PARP14	OAS3,CMPK2,OASL,SP110,SAMHD1,PARP12,IFIH1,TLR3,ISG20,MX2,OAS2,TAP1,GBP4,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,TAP2,DDX58,MX1,OAS1,HELZ2,PARP14	7.27e-06	0.0013	Organic cyclic compound binding
Function	GO:0043168	16	2805	9606	OAS3,CMPK2,SAMHD1,IFIH1,MX2,OAS2,TAP1,GBP4,GBP1,IFI44L,TAP2,DDX58,MX1,OAS1,HELZ2,PARP14	OAS3,CMPK2,SAMHD1,IFIH1,MX2,OAS2,TAP1,GBP4,GBP1,IFI44L,TAP2,DDX58,MX1,OAS1,HELZ2,PARP14	1.34e-05	0.0023	Anion binding
Function	GO:0015433	2	3	9606	TAP1,TAP2	TAP1,TAP2	3.27e-05	0.005	ATPase-coupled peptide antigen transmembrane transporter activity
Function	GO:1904680	3	33	9606	SLC15A3,TAP1,TAP2	SLC15A3,TAP1,TAP2	3.9e-05	0.0057	Peptide transmembrane transporter activity
Function	GO:0046978	2	4	9606	TAP1,TAP2	TAP1,TAP2	4.9e-05	0.0069	TAP1 binding
Function	GO:0005525	6	370	9606	SAMHD1,MX2,GBP4,GBP1,IFI44L,MX1	SAMHD1,MX2,GBP4,GBP1,IFI44L,MX1	5.73e-05	0.0074	GTP binding
Function	GO:0043167	23	6188	9606	OAS3,CMPK2,SP110,SAMHD1,PARP12,IFIH1,DTX3L,ISG20,MX2,OAS2,TRIM14,TAP1,GBP4,GBP1,IFI44L,TAP2,DDX58,RSAD2,MX1,OAS1,HELZ2,PARP14,RNF213	OAS3,CMPK2,SP110,SAMHD1,PARP12,IFIH1,DTX3L,ISG20,MX2,OAS2,TRIM14,TAP1,GBP4,GBP1,IFI44L,TAP2,DDX58,RSAD2,MX1,OAS1,HELZ2,PARP14,RNF213	7.02e-05	0.0077	Ion binding
Function	GO:0016887	6	393	9606	IFIH1,TAP1,TAP2,DDX58,HELZ2,RNF213	IFIH1,TAP1,TAP2,DDX58,HELZ2,RNF213	7.96e-05	0.0079	ATPase activity
Function	GO:0016779	4	124	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	8.69e-05	0.008	Nucleotidyltransferase activity
Function	GO:0023029	2	7	9606	TAP1,TAP2	TAP1,TAP2	0.00012	0.0105	MHC class Ib protein binding
Function	GO:0016787	13	2419	9606	SAMHD1,IFIH1,ISG20,MX2,TAP1,CTSS,GBP4,GBP1,TAP2,DDX58,MX1,HELZ2,RNF213	SAMHD1,IFIH1,ISG20,MX2,TAP1,CTSS,GBP4,GBP1,TAP2,DDX58,MX1,HELZ2,RNF213	0.00023	0.0191	Hydrolase activity
Function	GO:0003724	3	74	9606	IFIH1,DDX58,HELZ2	IFIH1,DDX58,HELZ2	0.00038	0.0307	RNA helicase activity
Function	GO:1990404	2	15	9606	PARP12,PARP14	PARP12,PARP14	0.00044	0.0346	Protein adp-ribosylase activity
Function	GO:0140098	5	375	9606	SAMHD1,IFIH1,ISG20,DDX58,HELZ2	SAMHD1,IFIH1,ISG20,DDX58,HELZ2	0.00061	0.0472	Catalytic activity, acting on rna
TISSUES	BTO:0000570	15	2543	9606	SLC15A3,OAS3,OASL,SP110,SAMHD1,IFIH1,HERC6,TLR3,OAS2,TAP1,GBP4,LGALS9,OAS1,HELZ2,RNF213	SLC15A3,OAS3,OASL,SP110,SAMHD1,IFIH1,HERC6,TLR3,OAS2,TAP1,GBP4,LGALS9,OAS1,HELZ2,RNF213	1.94e-05	0.0369	Hematopoietic system
DISEASES	DOID:0060861	6	8	9606	OAS3,OASL,OAS2,DDX58,MX1,OAS1	OAS3,OASL,OAS2,DDX58,MX1,OAS1	7.35e-14	3.21e-10	Microphthalmia with limb anomalies
Keyword	KW-0051	19	127	9606	OAS3,OASL,SAMHD1,IFIH1,DTX3L,ISG20,MX2,OAS2,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	OAS3,OASL,SAMHD1,IFIH1,DTX3L,ISG20,MX2,OAS2,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	8.51e-32	5.75e-29	Antiviral defense
Keyword	KW-0391	24	522	9606	OAS3,OASL,SAMHD1,IFIH1,DTX3L,TLR3,ISG20,MX2,OAS2,TRIM14,TAP1,GBP1,IFIT1,IFIT3,IFIT2,TAP2,ISG15,DDX58,RSAD2,LGALS9,MX1,IFITM1,OAS1,PARP14	OAS3,OASL,SAMHD1,IFIH1,DTX3L,TLR3,ISG20,MX2,OAS2,TRIM14,TAP1,GBP1,IFIT1,IFIT3,IFIT2,TAP2,ISG15,DDX58,RSAD2,LGALS9,MX1,IFITM1,OAS1,PARP14	2.65e-29	8.95e-27	Immunity
Keyword	KW-0399	20	324	9606	OAS3,OASL,SAMHD1,IFIH1,DTX3L,TLR3,ISG20,MX2,OAS2,TRIM14,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1,PARP14	OAS3,OASL,SAMHD1,IFIH1,DTX3L,TLR3,ISG20,MX2,OAS2,TRIM14,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1,PARP14	2.5e-26	5.64e-24	Innate immunity
Keyword	KW-0945	10	534	9606	SP110,SAMHD1,IFIH1,DTX3L,TAP1,IFIT1,TAP2,ISG15,DDX58,RSAD2	SP110,SAMHD1,IFIH1,DTX3L,TAP1,IFIT1,TAP2,ISG15,DDX58,RSAD2	3.31e-08	5.6e-06	Host-virus interaction
Keyword	KW-0694	10	670	9606	OAS3,OASL,IFIH1,TLR3,ISG20,OAS2,IFIT1,IFIT2,DDX58,OAS1	OAS3,OASL,IFIH1,TLR3,ISG20,OAS2,IFIT1,IFIT2,DDX58,OAS1	2.65e-07	3.59e-05	RNA-binding
Keyword	KW-0571	3	8	9606	SLC15A3,TAP1,TAP2	SLC15A3,TAP1,TAP2	9.29e-07	0.0001	Peptide transport
Keyword	KW-0547	14	1760	9606	OAS3,CMPK2,SAMHD1,IFIH1,MX2,OAS2,TAP1,GBP4,GBP1,TAP2,DDX58,MX1,OAS1,HELZ2	OAS3,CMPK2,SAMHD1,IFIH1,MX2,OAS2,TAP1,GBP4,GBP1,TAP2,DDX58,MX1,OAS1,HELZ2	1.32e-06	0.00013	Nucleotide-binding
Keyword	KW-0963	23	5028	9606	OAS3,OASL,IFIH1,HERC6,DTX3L,ISG20,MX2,OAS2,GBP4,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,PHACTR4,ISG15,DDX58,SAMD9,LGALS9,MX1,OAS1,PARP14,RNF213	OAS3,OASL,IFIH1,HERC6,DTX3L,ISG20,MX2,OAS2,GBP4,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,PHACTR4,ISG15,DDX58,SAMD9,LGALS9,MX1,OAS1,PARP14,RNF213	1.64e-06	0.00014	Cytoplasm
Keyword	KW-0948	2	7	9606	SAMHD1,IFIH1	SAMHD1,IFIH1	0.00012	0.0088	Aicardi-Goutieres syndrome
Keyword	KW-0548	3	69	9606	OAS3,OAS2,OAS1	OAS3,OAS2,OAS1	0.00031	0.021	Nucleotidyltransferase
Keyword	KW-0342	5	337	9606	SAMHD1,MX2,GBP4,GBP1,MX1	SAMHD1,MX2,GBP4,GBP1,MX1	0.00038	0.0233	GTP-binding
Keyword	KW-0067	9	1368	9606	OAS3,CMPK2,IFIH1,OAS2,TAP1,TAP2,DDX58,OAS1,HELZ2	OAS3,CMPK2,IFIH1,OAS2,TAP1,TAP2,DDX58,OAS1,HELZ2	0.00067	0.038	ATP-binding
KEGG	hsa05160	9	156	9606	OAS3,TLR3,MX2,OAS2,IFIT1,DDX58,RSAD2,MX1,OAS1	OAS3,TLR3,MX2,OAS2,IFIT1,DDX58,RSAD2,MX1,OAS1	1.32e-11	4.43e-09	Hepatitis C
KEGG	hsa05164	9	165	9606	OAS3,IFIH1,TLR3,MX2,OAS2,DDX58,RSAD2,MX1,OAS1	OAS3,IFIH1,TLR3,MX2,OAS2,DDX58,RSAD2,MX1,OAS1	2.13e-11	4.43e-09	Influenza A
KEGG	hsa05162	7	138	9606	OAS3,IFIH1,MX2,OAS2,DDX58,MX1,OAS1	OAS3,IFIH1,MX2,OAS2,DDX58,MX1,OAS1	7.31e-09	8.19e-07	Measles
KEGG	hsa05169	7	193	9606	OAS3,OAS2,TAP1,TAP2,ISG15,DDX58,OAS1	OAS3,OAS2,TAP1,TAP2,ISG15,DDX58,OAS1	6.73e-08	5.66e-06	Epstein-Barr virus infection
KEGG	hsa05168	8	479	9606	OAS3,IFIH1,TLR3,OAS2,TAP1,TAP2,DDX58,OAS1	OAS3,IFIH1,TLR3,OAS2,TAP1,TAP2,DDX58,OAS1	2.25e-06	0.00015	Herpes simplex virus 1 infection
KEGG	hsa04621	5	174	9606	OAS3,OAS2,GBP4,GBP1,OAS1	OAS3,OAS2,GBP4,GBP1,OAS1	1.8e-05	0.001	NOD-like receptor signaling pathway
KEGG	hsa04612	3	63	9606	TAP1,CTSS,TAP2	TAP1,CTSS,TAP2	0.00024	0.0115	Antigen processing and presentation
KEGG	hsa04622	3	70	9606	IFIH1,ISG15,DDX58	IFIH1,ISG15,DDX58	0.00032	0.0135	RIG-I-like receptor signaling pathway
KEGG	hsa05165	5	325	9606	OASL,TLR3,MX2,ISG15,MX1	OASL,TLR3,MX2,ISG15,MX1	0.00032	0.0135	Human papillomavirus infection
InterPro	IPR006116	4	4	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	6.67e-10	4.52e-06	2-5OAS/ClassI-CCAase, nucleotidyltransferase domain
InterPro	IPR006117	4	4	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	6.67e-10	4.52e-06	2-5-oligoadenylate synthetase, C-terminal  conserved site
InterPro	IPR018952	4	4	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	6.67e-10	4.52e-06	2-5-oligoadenylate synthetase 1, domain 2/C-terminal
InterPro	IPR026774	4	4	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	6.67e-10	4.52e-06	2-5-oligoadenylate synthase
InterPro	IPR027417	13	861	9606	CMPK2,IFIH1,MX2,TAP1,GBP4,GBP1,IFI44L,TAP2,DDX58,SAMD9,MX1,HELZ2,RNF213	CMPK2,IFIH1,MX2,TAP1,GBP4,GBP1,IFI44L,TAP2,DDX58,SAMD9,MX1,HELZ2,RNF213	2.24e-09	4.52e-06	P-loop containing nucleoside triphosphate hydrolase
InterPro	IPR043518	4	4	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	6.67e-10	4.52e-06	2-5-oligoadenylate synthetase, N-terminal conserved site
InterPro	IPR043519	4	23	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	1.63e-07	0.00016	Nucleotidyltransferase superfamily
InterPro	IPR002934	3	7	9606	OAS3,OAS2,OAS1	OAS3,OAS2,OAS1	6.77e-07	0.00057	Polymerase, nucleotidyl transferase domain
InterPro	IPR013305	2	3	9606	TAP1,TAP2	TAP1,TAP2	3.27e-05	0.0246	ABC transporter Tap-like
InterPro	IPR021673	2	3	9606	IFIH1,DDX58	IFIH1,DDX58	3.27e-05	0.0246	RIG-I-like receptor, C-terminal regulatory domain
InterPro	IPR031964	2	3	9606	IFIH1,DDX58	IFIH1,DDX58	3.27e-05	0.0246	Caspase recruitment domain
InterPro	IPR038557	2	3	9606	IFIH1,DDX58	IFIH1,DDX58	3.27e-05	0.0246	RIG-I-like receptor, C-terminal domain superfamily
InterPro	IPR041204	2	3	9606	IFIH1,DDX58	IFIH1,DDX58	3.27e-05	0.0246	RIG-I receptor, C-terminal
InterPro	IPR000375	2	6	9606	MX2,MX1	MX2,MX1	9.12e-05	0.0441	Dynamin central domain
InterPro	IPR001401	2	7	9606	MX2,MX1	MX2,MX1	0.00012	0.0441	Dynamin, GTPase domain
InterPro	IPR003130	2	6	9606	MX2,MX1	MX2,MX1	9.12e-05	0.0441	Dynamin GTPase effector
InterPro	IPR019762	2	6	9606	MX2,MX1	MX2,MX1	9.12e-05	0.0441	Dynamin, GTPase region, conserved site
InterPro	IPR020850	2	6	9606	MX2,MX1	MX2,MX1	9.12e-05	0.0441	GTPase effector domain
InterPro	IPR037684	2	7	9606	GBP4,GBP1	GBP4,GBP1	0.00012	0.0441	Guanylate-binding protein, C-terminal
Pfam	PF10421	4	4	9606	OAS3,OASL,OAS2,OAS1	OAS3,OASL,OAS2,OAS1	6.67e-10	2.3e-06	2-5-oligoadenylate synthetase 1, domain 2, C-terminus 
Pfam	PF01909	3	11	9606	OAS3,OAS2,OAS1	OAS3,OAS2,OAS1	2.04e-06	0.0035	Nucleotidyltransferase domain
Pfam	PF11648	2	3	9606	IFIH1,DDX58	IFIH1,DDX58	3.27e-05	0.0375	C-terminal domain of RIG-I
Pfam	PF16739	2	4	9606	IFIH1,DDX58	IFIH1,DDX58	4.9e-05	0.0422	Caspase recruitment domain
PMID	PMID:34771433	19	38	9606	OAS3,OASL,SAMHD1,IFIH1,HERC6,DTX3L,MX2,OAS2,CTSS,IFIT1,IFIT3,IFIT2,ISG15,DDX58,LGALS9,MX1,OAS1,PARP14,RNF213	OAS3,OASL,SAMHD1,IFIH1,HERC6,DTX3L,MX2,OAS2,CTSS,IFIT1,IFIT3,IFIT2,ISG15,DDX58,LGALS9,MX1,OAS1,PARP14,RNF213	1.82e-40	7.18e-34	(2021) Multi-Omics Analysis of Glioblastoma Cells Sensitivity to Oncolytic Viruses.
PMID	PMID:31665046	20	76	9606	OAS3,CMPK2,OASL,PARP12,IFIH1,MX2,OAS2,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,SAMD9,RSAD2,LGALS9,MX1,OAS1,HELZ2	OAS3,CMPK2,OASL,PARP12,IFIH1,MX2,OAS2,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,SAMD9,RSAD2,LGALS9,MX1,OAS1,HELZ2	5.21e-38	1.03e-31	(2019) Identifying novel biomarkers of the pediatric influenza infection by weighted co-expression network analysis.
PMID	PMID:23369858	17	50	9606	OAS3,OASL,IFIH1,TLR3,ISG20,OAS2,TRIM14,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,IFITM1,OAS1	OAS3,OASL,IFIH1,TLR3,ISG20,OAS2,TRIM14,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,IFITM1,OAS1	1.06e-33	1.4e-27	(2013) What role (if any) does the highly conserved CSB-PGBD3 fusion protein play in Cockayne syndrome?
PMID	PMID:29215570	17	53	9606	OAS3,OASL,IFIH1,TLR3,ISG20,MX2,OAS2,GBP1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	OAS3,OASL,IFIH1,TLR3,ISG20,MX2,OAS2,GBP1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	2.48e-33	2.45e-27	(2017) Host Cell Restriction Factors that Limit Influenza A Infection.
PMID	PMID:28805681	18	92	9606	OAS3,OASL,IFIH1,TLR3,ISG20,MX2,OAS2,GBP1,IFIT1,ISG15,DDX58,SAMD9,RSAD2,MX1,IFITM1,OAS1,HELZ2,PARP14	OAS3,OASL,IFIH1,TLR3,ISG20,MX2,OAS2,GBP1,IFIT1,ISG15,DDX58,SAMD9,RSAD2,MX1,IFITM1,OAS1,HELZ2,PARP14	5.9e-32	4.66e-26	(2017) Influenza Virus Infection, Interferon Response, Viral Counter-Response, and Apoptosis.
PMID	PMID:31937643	15	35	9606	OAS3,CMPK2,OASL,ISG20,MX2,OAS2,GBP4,IFI44L,IFIT1,ISG15,DDX58,RSAD2,MX1,OAS1,RNF213	OAS3,CMPK2,OASL,ISG20,MX2,OAS2,GBP4,IFI44L,IFIT1,ISG15,DDX58,RSAD2,MX1,OAS1,RNF213	6.56e-31	4.32e-25	(2020) Cell-to-Cell Variation in Defective Virus Expression and Effects on Host Responses during Influenza Virus Infection.
PMID	PMID:31465999	16	57	9606	OAS3,OASL,SAMHD1,PARP12,IFIH1,HERC6,MX2,IFIT1,IFIT3,ISG15,DDX58,SAMD9,RSAD2,MX1,OAS1,RNF213	OAS3,OASL,SAMHD1,PARP12,IFIH1,HERC6,MX2,IFIT1,IFIT3,ISG15,DDX58,SAMD9,RSAD2,MX1,OAS1,RNF213	1.62e-30	9.11e-25	(2019) Virus- and Interferon Alpha-Induced Transcriptomes of Cells from the Microbat Myotis daubentonii.
PMID	PMID:34367124	15	41	9606	CMPK2,OASL,IFIH1,ISG20,MX2,OAS2,GBP1,IFI44L,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	CMPK2,OASL,IFIH1,ISG20,MX2,OAS2,GBP1,IFI44L,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	4.71e-30	2.06e-24	(2021) Comprehensive Transcriptomic Analysis Identifies Novel Antiviral Factors Against Influenza A Virus Infection.
PMID	PMID:34372578	18	120	9606	OAS3,OASL,SAMHD1,IFIH1,TLR3,ISG20,MX2,OAS2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1,HELZ2	OAS3,OASL,SAMHD1,IFIH1,TLR3,ISG20,MX2,OAS2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1,HELZ2	4.67e-30	2.06e-24	(2021) Immunity and Viral Infections: Modulating Antiviral Response via CRISPR-Cas Systems.
PMID	PMID:22483866	16	61	9606	OAS3,OASL,IFIH1,ISG20,OAS2,TRIM14,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,IFITM1,OAS1	OAS3,OASL,IFIH1,ISG20,OAS2,TRIM14,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,IFITM1,OAS1	4.17e-30	2.06e-24	(2012) The conserved Cockayne syndrome B-piggyBac fusion protein (CSB-PGBD3) affects DNA repair and induces both interferon-like and innate antiviral responses in CSB-null cells.
PMID	PMID:31641281	15	42	9606	OAS3,OASL,SAMHD1,IFIH1,HERC6,OAS2,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,RSAD2,MX1,OAS1	OAS3,OASL,SAMHD1,IFIH1,HERC6,OAS2,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,RSAD2,MX1,OAS1	6.39e-30	2.29e-24	(2020) A clinical score to guide in decision making for monogenic type I IFNopathies.
PMID	PMID:33810083	18	127	9606	OAS3,OASL,IFIH1,TLR3,ISG20,MX2,OAS2,TRIM14,GBP1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	OAS3,OASL,IFIH1,TLR3,ISG20,MX2,OAS2,TRIM14,GBP1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	1.2e-29	3.94e-24	(2021) Mammalian and Avian Host Cell Influenza A Restriction Factors.
PMID	PMID:33276587	15	48	9606	OASL,IFIH1,TLR3,MX2,OAS2,GBP1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	OASL,IFIH1,TLR3,MX2,OAS2,GBP1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	3.51e-29	1.07e-23	(2020) Host Cell Restriction Factors of Paramyxoviruses and Pneumoviruses.
PMID	PMID:28106799	14	32	9606	OAS3,SAMHD1,IFIH1,TLR3,ISG20,MX2,OAS2,CTSS,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1	OAS3,SAMHD1,IFIH1,TLR3,ISG20,MX2,OAS2,CTSS,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1	6.24e-29	1.76e-23	(2017) RNA Editing, ADAR1, and the Innate Immune Response.
PMID	PMID:23781071	15	51	9606	SAMHD1,IFIH1,TLR3,ISG20,OAS2,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,OAS1	SAMHD1,IFIH1,TLR3,ISG20,OAS2,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,OAS1	7.7e-29	2.03e-23	(2013) A short hairpin RNA screen of interferon-stimulated genes identifies a novel negative regulator of the cellular antiviral response.
PMID	PMID:34490145	15	52	9606	OAS3,OASL,IFIH1,ISG20,MX2,OAS2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	OAS3,OASL,IFIH1,ISG20,MX2,OAS2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	9.91e-29	2.44e-23	(2021) Transcriptional Profiling of Human Peripheral Blood Mononuclear Cells Stimulated by Mycobacterium tuberculosis PPE57 Identifies Characteristic Genes Associated With Type I Interferon Signaling.
PMID	PMID:34160465	14	36	9606	OAS3,OASL,SAMHD1,IFIH1,OAS2,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,OAS1	OAS3,OASL,SAMHD1,IFIH1,OAS2,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,OAS1	2.43e-28	5.64e-23	(2021) Identification of hub genes, pathways, and related transcription factors in systemic lupus erythematosus: A preliminary bioinformatics analysis.
PMID	PMID:30336493	14	36	9606	IFIH1,OAS2,GBP4,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	IFIH1,OAS2,GBP4,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	2.43e-28	5.64e-23	(2018) Type 1 interferon-inducible gene expression in QuantiFERON Gold TB-positive uveitis: A tool to stratify a high versus low risk of active tuberculosis?
PMID	PMID:34180358	13	22	9606	OAS3,OASL,IFIH1,OAS2,GBP1,IFI44L,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1,OAS1	OAS3,OASL,IFIH1,OAS2,GBP1,IFI44L,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1,OAS1	3.3e-28	6.85e-23	(2021) Potential therapeutic target genes for systemic lupus erythematosus: a bioinformatics analysis.
PMID	PMID:30804934	14	38	9606	OAS3,CMPK2,IFIH1,TLR3,OAS2,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1	OAS3,CMPK2,IFIH1,TLR3,OAS2,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1	4.57e-28	9.02e-23	(2019) The Long Non-coding RNA NRIR Drives IFN-Response in Monocytes: Implication for Systemic Sclerosis.
PMID	PMID:28701698	17	119	9606	OAS3,OASL,SAMHD1,IFIH1,ISG20,MX2,OAS2,GBP4,GBP1,IFI44L,IFIT3,IFIT2,ISG15,RSAD2,MX1,IFITM1,OAS1	OAS3,OASL,SAMHD1,IFIH1,ISG20,MX2,OAS2,GBP4,GBP1,IFI44L,IFIT3,IFIT2,ISG15,RSAD2,MX1,IFITM1,OAS1	5.47e-28	1.03e-22	(2017) Global Mapping of the Macrophage-HIV-1 Transcriptome Reveals that Productive Infection Induces Remodeling of Host Cell DNA and Chromatin.
PMID	PMID:34880855	13	24	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,IFIT2,ISG15,RSAD2,MX1,IFITM1,OAS1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,IFIT2,ISG15,RSAD2,MX1,IFITM1,OAS1	7.95e-28	1.43e-22	(2021) Transcriptional Profiling and Machine Learning Unveil a Concordant Biosignature of Type I Interferon-Inducible Host Response Across Nasal Swab and Pulmonary Tissue for COVID-19 Diagnosis.
PMID	PMID:32114504	13	25	9606	OAS3,OASL,IFIH1,TLR3,OAS2,IFI44L,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	OAS3,OASL,IFIH1,TLR3,OAS2,IFI44L,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	1.21e-27	2.07e-22	(2020) Efficient acute and chronic infection of stem cell-derived hepatocytes by hepatitis C virus.
PMID	PMID:34559160	14	42	9606	OAS3,OASL,HERC6,ISG20,OAS2,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,RSAD2,MX1,OAS1	OAS3,OASL,HERC6,ISG20,OAS2,GBP1,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,RSAD2,MX1,OAS1	1.49e-27	2.46e-22	(2021) CXCL10 and its related key genes as potential biomarkers for psoriasis: Evidence from bioinformatics and real-time quantitative polymerase chain reaction.
PMID	PMID:32325933	14	42	9606	IFIH1,TLR3,ISG20,MX2,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	IFIH1,TLR3,ISG20,MX2,IFI44L,IFIT1,IFIT3,IFIT2,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	1.49e-27	2.46e-22	(2020) RNAseq Reveals the Contribution of Interferon Stimulated Genes to the Increased Host Defense and Decreased PPR Viral Replication in Cattle.
PMID	PMID:26008703	14	43	9606	IFIH1,TLR3,MX2,OAS2,GBP4,GBP1,IFI44L,IFIT1,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	IFIH1,TLR3,MX2,OAS2,GBP4,GBP1,IFI44L,IFIT1,ISG15,DDX58,RSAD2,MX1,IFITM1,OAS1	1.98e-27	3e-22	(2015) Insights into Human Astrocyte Response to H5N1 Infection by Microarray Analysis.
PMID	PMID:22694362	14	44	9606	OAS3,OASL,SAMHD1,MX2,GBP1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,SAMD9,RSAD2,MX1,IFITM1	OAS3,OASL,SAMHD1,MX2,GBP1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,SAMD9,RSAD2,MX1,IFITM1	2.6e-27	3.81e-22	(2012) Response of primary human airway epithelial cells to influenza infection: a quantitative proteomic study.
PMID	PMID:32276512	13	28	9606	OAS3,OASL,IFIH1,TLR3,OAS2,IFI44L,IFIT3,IFIT2,ISG15,DDX58,MX1,IFITM1,OAS1	OAS3,OASL,IFIH1,TLR3,OAS2,IFI44L,IFIT3,IFIT2,ISG15,DDX58,MX1,IFITM1,OAS1	3.91e-27	5.51e-22	(2020) 2, 5-Oligoadenylate Synthetase 2 (OAS2) Inhibits Zika Virus Replication through Activation of Type Iota IFN Signaling Pathway.
