	category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	enrichment	metric
61	Process	GO:0002683	8	450	9606	NMI,BST2,SAMHD1,NLRP6,LGALS9B,LGALS9,HLA-A,PARP14	NMI,BST2,SAMHD1,NLRP6,LGALS9B,LGALS9,HLA-A,PARP14	5.02e-05	0.0094	Negative regulation of immune system process	2.0268721464003012	0.16351764254185167	0.3314293551131201
62	Process	GO:0050776	11	896	9606	NMI,BST2,SEMA7A,SAMHD1,NLRP6,PARP9,PSMB9,DDX58,LGALS9,HLA-A,PARP14	NMI,BST2,SEMA7A,SAMHD1,NLRP6,PARP9,PSMB9,DDX58,LGALS9,HLA-A,PARP14	5.07e-05	0.0094	Regulation of immune response	2.0268721464003012	0.0027248448213515876	0.005522912071660638
63	Process	GO:0001817	10	742	9606	NMI,BST2,SEMA7A,PML,LGALS9B,UBA7,ISG15,DDX58,LGALS9,HLA-A	NMI,BST2,SEMA7A,PML,LGALS9B,UBA7,ISG15,DDX58,LGALS9,HLA-A	5.43e-05	0.0097	Regulation of cytokine production	2.0132282657337552	0.04323626404622471	0.08704446888258768
64	Process	GO:0043170	32	6137	9606	NMI,APOL2,SAMHD1,HERC6,PML,DTX3L,ISG20,UBA7,MX2,F3,LIPA,OAS2,SP100,ZC3HC1,EDC4,PARP9,CTSS,PMPCA,PSMB9,ISG15,DDX58,TRIM22,GOLM1,STT3A,LGALS9,HLA-A,IRF9,MX1,USP41,HELZ2,PARP14,RNF213	NMI,APOL2,SAMHD1,HERC6,PML,DTX3L,ISG20,UBA7,MX2,F3,LIPA,OAS2,SP100,ZC3HC1,EDC4,PARP9,CTSS,PMPCA,PSMB9,ISG15,DDX58,TRIM22,GOLM1,STT3A,LGALS9,HLA-A,IRF9,MX1,USP41,HELZ2,PARP14,RNF213	9.67e-05	0.017	Macromolecule metabolic process	1.7695510786217261	-0.3691659756387741	-0.6532580503820347
65	Process	GO:0043122	6	251	9606	BST2,NLRP6,WLS,IFIT5,TRIM22,LGALS9	BST2,NLRP6,WLS,IFIT5,TRIM22,LGALS9	9.87e-05	0.0171	Regulation of i-kappab kinase/nf-kappab signaling	1.7670038896078462	0.2921176982278572	0.5161731089919147
66	Process	GO:1901575	15	1750	9606	SAMHD1,PML,DTX3L,ISG20,UBA7,LIPA,OAS2,EDC4,CTSS,PSMB9,ISG15,TYMP,USP41,HELZ2,RNF213	SAMHD1,PML,DTX3L,ISG20,UBA7,LIPA,OAS2,EDC4,CTSS,PSMB9,ISG15,TYMP,USP41,HELZ2,RNF213	0.00011	0.0191	Organic substance catabolic process	1.7189666327522726	-0.15330662030536144	-0.2635289648849383
67	Process	GO:0050789	47	11475	9606	OAS3,NMI,BST2,SEMA7A,SAMHD1,PML,DTX3L,ISG20,NLRP6,LGALS9B,STAT2,UBA7,MX2,F3,LIPA,PLAUR,TRPV2,OAS2,SP100,WLS,ZC3HC1,EDC4,PARP9,ARHGAP18,CTSS,IFIT5,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,GOLM1,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,TAPBP,HELZ2,PARP14,RNF213,CIRBP,IFITM2	OAS3,NMI,BST2,SEMA7A,SAMHD1,PML,DTX3L,ISG20,NLRP6,LGALS9B,STAT2,UBA7,MX2,F3,LIPA,PLAUR,TRPV2,OAS2,SP100,WLS,ZC3HC1,EDC4,PARP9,ARHGAP18,CTSS,IFIT5,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,GOLM1,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,TAPBP,HELZ2,PARP14,RNF213,CIRBP,IFITM2	0.00012	0.0195	Regulation of biological process	1.709965388637482	-0.47401466694832955	-0.8105486741881669
68	Process	GO:0046640	3	32	9606	LGALS9B,LGALS9,HLA-A	LGALS9B,LGALS9,HLA-A	0.00014	0.0238	Regulation of alpha-beta t cell proliferation	1.623423042943488	0.8856114457250083	1.4377220280844745
69	Process	GO:0002718	4	89	9606	BST2,SEMA7A,DDX58,HLA-A	BST2,SEMA7A,DDX58,HLA-A	0.00015	0.0254	Regulation of cytokine production involved in immune response	1.595166283380062	0.5663101540083013	0.9033588636098125
70	Process	GO:0070647	11	1021	9606	HERC6,PML,DTX3L,UBA7,ZC3HC1,PSMB9,DDX58,TRIM22,HLA-A,USP41,RNF213	HERC6,PML,DTX3L,UBA7,ZC3HC1,PSMB9,DDX58,TRIM22,HLA-A,USP41,RNF213	0.00016	0.0261	Protein modification by small protein conjugation or removal	1.583359492661719	-0.05399288760343346	-0.08549015112311362
71	Process	GO:0046596	3	35	9606	TRIM22,LGALS9,IFITM2	TRIM22,LGALS9,IFITM2	0.00018	0.0293	Regulation of viral entry into host cell	1.5331323796458904	0.8466933796946385	1.2980930360416627
72	Process	GO:0044238	35	7332	9606	OAS3,NMI,APOL2,CMPK2,GMPR,SAMHD1,HERC6,PML,DTX3L,ISG20,UBA7,F3,LIPA,OAS2,SP100,ZC3HC1,EDC4,PARP9,CTSS,PMPCA,PSMB9,ISG15,DDX58,TRIM22,GOLM1,STT3A,LGALS9,TYMP,HLA-A,IRF9,OAS1,USP41,HELZ2,PARP14,RNF213	OAS3,NMI,APOL2,CMPK2,GMPR,SAMHD1,HERC6,PML,DTX3L,ISG20,UBA7,F3,LIPA,OAS2,SP100,ZC3HC1,EDC4,PARP9,CTSS,PMPCA,PSMB9,ISG15,DDX58,TRIM22,GOLM1,STT3A,LGALS9,TYMP,HLA-A,IRF9,OAS1,USP41,HELZ2,PARP14,RNF213	0.00022	0.0339	Primary metabolic process	1.469800301796918	-0.40751424261465163	-0.5989645567815574
73	Process	GO:0032020	2	6	9606	UBA7,ISG15	UBA7,ISG15	0.00023	0.0355	ISG15-protein conjugation	1.449771646944906	1.4365189146055894	2.082624392695254
74	Process	GO:0016567	9	729	9606	HERC6,PML,DTX3L,UBA7,ZC3HC1,PSMB9,TRIM22,HLA-A,RNF213	HERC6,PML,DTX3L,UBA7,ZC3HC1,PSMB9,TRIM22,HLA-A,RNF213	0.00026	0.0391	Protein ubiquitination	1.4078232426041333	0.005155150446601999	0.007257540617847372
75	Process	GO:0065007	48	12171	9606	OAS3,NMI,BST2,SEMA7A,ATP4A,SAMHD1,PML,DTX3L,ISG20,NLRP6,LGALS9B,STAT2,UBA7,MX2,F3,LIPA,PLAUR,TRPV2,OAS2,SP100,WLS,ZC3HC1,EDC4,PARP9,ARHGAP18,CTSS,IFIT5,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,GOLM1,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,TAPBP,HELZ2,PARP14,RNF213,CIRBP,IFITM2	OAS3,NMI,BST2,SEMA7A,ATP4A,SAMHD1,PML,DTX3L,ISG20,NLRP6,LGALS9B,STAT2,UBA7,MX2,F3,LIPA,PLAUR,TRPV2,OAS2,SP100,WLS,ZC3HC1,EDC4,PARP9,ARHGAP18,CTSS,IFIT5,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,TRIM22,GOLM1,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,TAPBP,HELZ2,PARP14,RNF213,CIRBP,IFITM2	0.00026	0.0391	Biological regulation	1.4078232426041333	-0.49044485572314955	-0.6904596671026807
76	Process	GO:0043123	5	194	9606	BST2,WLS,IFIT5,TRIM22,LGALS9	BST2,WLS,IFIT5,TRIM22,LGALS9	0.00028	0.0416	Positive regulation of i-kappab kinase/nf-kappab signaling	1.3809066693732572	0.3248084437310445	0.4485301462169477
77	Process	GO:0009987	54	15024	9606	OAS3,NMI,BST2,PPAN,CMPK2,GMPR,SEMA7A,ATP4A,SAMHD1,HERC6,PML,DTX3L,ISG20,NLRP6,STAT2,UBA7,MX2,F3,LIPA,PLAUR,TRPV2,OAS2,SP100,WLS,ZC3HC1,EDC4,PARP9,ARHGAP18,CTSS,PMPCA,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,SAMD9,TRIM22,GOLM1,STT3A,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,TAPBP,USP41,HELZ2,PARP14,RNF213,CIRBP,IFITM2	OAS3,NMI,BST2,PPAN,CMPK2,GMPR,SEMA7A,ATP4A,SAMHD1,HERC6,PML,DTX3L,ISG20,NLRP6,STAT2,UBA7,MX2,F3,LIPA,PLAUR,TRPV2,OAS2,SP100,WLS,ZC3HC1,EDC4,PARP9,ARHGAP18,CTSS,PMPCA,IFIT1,IFIT3,IFIT2,PSMB9,ISG15,DDX58,SAMD9,TRIM22,GOLM1,STT3A,LGALS9,TYMP,HLA-A,IRF9,MX1,OAS1,IFI35,TAPBP,USP41,HELZ2,PARP14,RNF213,CIRBP,IFITM2	0.00029	0.0422	Cellular process	1.3746875490383261	-0.5307516457738155	-0.7296176790768643
78	Process	GO:0016185	2	7	9606	MX2,MX1	MX2,MX1	0.00029	0.0429	Synaptic vesicle budding from presynaptic endocytic zone membrane	1.3675427078152758	1.3695721249749762	1.8729483723366
79	Process	GO:0032649	4	106	9606	LGALS9B,ISG15,LGALS9,HLA-A	LGALS9B,ISG15,LGALS9,HLA-A	0.00029	0.0429	Regulation of interferon-gamma production	1.3675427078152758	0.4903942953884439	0.6706351426126768
80	Process	GO:0051603	8	600	9606	PML,DTX3L,UBA7,CTSS,PSMB9,ISG15,USP41,RNF213	PML,DTX3L,UBA7,CTSS,PSMB9,ISG15,USP41,RNF213	0.00035	0.0496	Proteolysis involved in cellular protein catabolic process	1.3045183235098026	0.03857890593355176	0.05032688969127932
