category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
Function	GO:0017111	24	760	9606	RRAS,ACIN1,SMARCA2,EFL1,RALB,SMARCA5,RAP2B,SMCHD1,TAP1,CHD4,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,TAP2,DDX58,RAB31,RNF213,ABCB1,DDX52,DDX27	RRAS,ACIN1,SMARCA2,EFTUD1,RALB,SMARCA5,RAP2B,SMCHD1,TAP1,CHD4,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,TAP2,DDX58,RAB31,RNF213,ABCB1,DDX52,DDX27	2.82e-06	0.00087	Nucleoside-triphosphatase activity
Function	GO:0097367	47	2226	9606	GLA,VTN,RRAS,CMPK2,NAT10,SAMHD1,SMARCA2,EFL1,RALB,EGFR,SMARCA5,ITGA2,SLFN5,F2,RAP2B,NDUFV1,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,RAB13,CTSS,GNAI3,GBP5,GBP4,GBP2,GBP1,LPAR1,BMS1,EPHB2,TAP2,DDX58,ECI2,NLRX1,CHID1,GK,VRK2,LARS2,RAB31,SARS2,ABCB1,DDX52,DDX27	GLA,VTN,RRAS,CMPK2,NAT10,SAMHD1,SMARCA2,EFTUD1,RALB,EGFR,SMARCA5,ITGA2,SLFN5,F2,RAP2B,NDUFV1,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,RAB13,CTSS,GNAI3,GBP5,GBP4,GBP2,GBP1,LPAR1,BMS1,EPHB2,TAP2,DDX58,ECI2,NLRX1,CHID1,GK,VRK2,LARS2,RAB31,SARS2,ABCB1,DDX52,DDX27	3.8e-06	0.001	Carbohydrate derivative binding
Function	GO:0044877	31	1216	9606	CD74,VTN,WFS1,PANX1,GNB4,RRAS,RYDEN,ITGAV,ICAM1,VDAC1,EFL1,UQCRC2,PHIP,EGFR,ITGA1,SMARCA5,ITGA5,ITGA2,CHMP6,FBLN1,ATP1B1,CTSS,GNAI3,CETN2,GBP1,RCC1,EPHB2,HLA-E,HLA-A,C4A,H2AFY	CD74,VTN,WFS1,PANX1,GNB4,RRAS,C19orf66,ITGAV,ICAM1,VDAC1,EFTUD1,UQCRC2,PHIP,EGFR,ITGA1,SMARCA5,ITGA5,ITGA2,CHMP6,FBLN1,ATP1B1,CTSS,GNAI3,CETN2,GBP1,RCC1,EPHB2,HLA-E,HLA-A,C4A,H2AFY	7.03e-06	0.0017	Protein-containing complex binding
Function	GO:0042605	5	22	9606	TAP1,HLA-C,HLA-E,HLA-A,HLA-B	TAP1,HLA-C,HLA-E,HLA-A,HLA-B	8.21e-06	0.0019	Peptide antigen binding
Function	GO:0097159	93	5916	9606	PGRMC1,SF3A2,RRAS,BST2,PPAN,RYDEN,UTP3,CMPK2,PRPF38A,NT5E,NAT10,LMNB1,ACIN1,SAMHD1,SNRNP40,SMARCA2,PML,EFL1,CERS2,MRPS5,RALB,EGFR,SMARCA5,VIRMA,SLFN5,NSUN5,ARL6IP4,PRPF3,STAT2,NUP98,GCFC2,RAP2B,MRPS23,HBA1,NDUFV1,SMCHD1,IMP3,RFTN1,NUDT4B,OAS2,TAP1,AGK,CHD4,MRPL21,DARS2,TGM2,AHCTF1,GUK1,NDUFS2,IFI16,RAB13,PDCD11,GNAI3,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PEF1,SRSF4,RCC1,BMS1,EPHB2,TAP2,DDX58,ECI2,URB1,HLA-A,MRPS6,ADRA2C,NLRX1,CYB561D2,PNPT1,GK,VRK2,LARS2,ZC3H18,RPL7L1,GC,H2AFY,VDAC3,IDO1,NXF1,ZBED6,RAB31,SARS2,ABCB1,DDX52,DDX27	PGRMC1,SF3A2,RRAS,BST2,PPAN,C19orf66,UTP3,CMPK2,PRPF38A,NT5E,NAT10,LMNB1,ACIN1,SAMHD1,SNRNP40,SMARCA2,PML,EFTUD1,CERS2,MRPS5,RALB,EGFR,SMARCA5,KIAA1429,SLFN5,NSUN5,ARL6IP4,PRPF3,STAT2,NUP98,GCFC2,RAP2B,MRPS23,HBA1,NDUFV1,SMCHD1,IMP3,RFTN1,NUDT4,OAS2,TAP1,AGK,CHD4,MRPL21,DARS2,TGM2,AHCTF1,GUK1,NDUFS2,IFI16,RAB13,PDCD11,GNAI3,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PEF1,SRSF4,RCC1,BMS1,EPHB2,TAP2,DDX58,ECI2,URB1,HLA-A,MRPS6,ADRA2C,NLRX1,CYB561D2,PNPT1,GK,VRK2,LARS2,ZC3H18,RPL7L1,GC,H2AFY,VDAC3,IDO1,NXF1,ZBED6,RAB31,SARS2,ABCB1,DDX52,DDX27	8.47e-06	0.0019	Organic cyclic compound binding
Function	GO:1901363	91	5831	9606	PGRMC1,SF3A2,RRAS,BST2,PPAN,RYDEN,UTP3,CMPK2,PRPF38A,NT5E,NAT10,LMNB1,ACIN1,SAMHD1,SNRNP40,SMARCA2,PML,EFL1,CERS2,MRPS5,RALB,EGFR,SMARCA5,VIRMA,SLFN5,NSUN5,ARL6IP4,PRPF3,STAT2,NUP98,GCFC2,RAP2B,MRPS23,HBA1,NDUFV1,SMCHD1,IMP3,RFTN1,NUDT4B,OAS2,TAP1,AGK,CHD4,MRPL21,DARS2,TGM2,AHCTF1,GUK1,NDUFS2,IFI16,RAB13,PDCD11,GNAI3,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PEF1,SRSF4,RCC1,BMS1,EPHB2,TAP2,DDX58,ECI2,URB1,HLA-A,MRPS6,NLRX1,CYB561D2,PNPT1,GK,VRK2,LARS2,ZC3H18,RPL7L1,H2AFY,VDAC3,IDO1,NXF1,ZBED6,RAB31,SARS2,ABCB1,DDX52,DDX27	PGRMC1,SF3A2,RRAS,BST2,PPAN,C19orf66,UTP3,CMPK2,PRPF38A,NT5E,NAT10,LMNB1,ACIN1,SAMHD1,SNRNP40,SMARCA2,PML,EFTUD1,CERS2,MRPS5,RALB,EGFR,SMARCA5,KIAA1429,SLFN5,NSUN5,ARL6IP4,PRPF3,STAT2,NUP98,GCFC2,RAP2B,MRPS23,HBA1,NDUFV1,SMCHD1,IMP3,RFTN1,NUDT4,OAS2,TAP1,AGK,CHD4,MRPL21,DARS2,TGM2,AHCTF1,GUK1,NDUFS2,IFI16,RAB13,PDCD11,GNAI3,GBP5,GBP4,GBP2,GBP1,IFIT5,IFIT1,IFIT3,IFIT2,STXBP1,PEF1,SRSF4,RCC1,BMS1,EPHB2,TAP2,DDX58,ECI2,URB1,HLA-A,MRPS6,NLRX1,CYB561D2,PNPT1,GK,VRK2,LARS2,ZC3H18,RPL7L1,H2AFY,VDAC3,IDO1,NXF1,ZBED6,RAB31,SARS2,ABCB1,DDX52,DDX27	1.59e-05	0.0032	Heterocyclic compound binding
Function	GO:0032553	40	1880	9606	RRAS,CMPK2,NAT10,SAMHD1,SMARCA2,EFL1,RALB,EGFR,SMARCA5,SLFN5,RAP2B,NDUFV1,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,EPHB2,TAP2,DDX58,ECI2,NLRX1,GK,VRK2,LARS2,RAB31,SARS2,ABCB1,DDX52,DDX27	RRAS,CMPK2,NAT10,SAMHD1,SMARCA2,EFTUD1,RALB,EGFR,SMARCA5,SLFN5,RAP2B,NDUFV1,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,EPHB2,TAP2,DDX58,ECI2,NLRX1,GK,VRK2,LARS2,RAB31,SARS2,ABCB1,DDX52,DDX27	2e-05	0.0038	Ribonucleotide binding
Function	GO:0001618	7	74	9606	NECTIN2,ITGAV,ICAM1,EGFR,ITGA5,ITGA2,XPR1	PVRL2,ITGAV,ICAM1,EGFR,ITGA5,ITGA2,XPR1	2.32e-05	0.0042	Virus receptor activity
Function	GO:0042802	40	1896	9606	CD74,PGRMC1,GLA,CAV2,VTN,ESYT2,NECTIN2,BST2,SAMHD1,VDAC1,PML,EGFR,ALCAM,PRPF3,STAT2,CPNE1,SMCHD1,FBLN1,TAP1,FAS,DARS2,TGM2,IFI16,S100A13,GBP5,GBP4,GBP2,GBP1,IFIT3,STXBP1,EPHB2,DDX58,TYMP,C1S,ADRA2C,SLC25A12,SLC25A13,ANO6,C1R,SOD2	CD74,PGRMC1,GLA,CAV2,VTN,ESYT2,PVRL2,BST2,SAMHD1,VDAC1,PML,EGFR,ALCAM,PRPF3,STAT2,CPNE1,SMCHD1,FBLN1,TAP1,FAS,DARS2,TGM2,IFI16,S100A13,GBP5,GBP4,GBP2,GBP1,IFIT3,STXBP1,EPHB2,DDX58,TYMP,C1S,ADRA2C,SLC25A12,SLC25A13,ANO6,C1R,SOD2	2.41e-05	0.0042	Identical protein binding
Function	GO:0000166	43	2119	9606	RRAS,CMPK2,NT5E,NAT10,SAMHD1,SMARCA2,EFL1,RALB,EGFR,SMARCA5,SLFN5,RAP2B,NDUFV1,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,NDUFS2,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,EPHB2,TAP2,DDX58,ECI2,NLRX1,GK,VRK2,LARS2,VDAC3,RAB31,SARS2,ABCB1,DDX52,DDX27	RRAS,CMPK2,NT5E,NAT10,SAMHD1,SMARCA2,EFTUD1,RALB,EGFR,SMARCA5,SLFN5,RAP2B,NDUFV1,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,NDUFS2,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,EPHB2,TAP2,DDX58,ECI2,NLRX1,GK,VRK2,LARS2,VDAC3,RAB31,SARS2,ABCB1,DDX52,DDX27	2.82e-05	0.0043	Nucleotide binding
Function	GO:0000295	5	30	9606	SLC25A4,SLC25A22,SLC33A1,SLC25A12,SLC25A13	SLC25A4,SLC25A22,SLC33A1,SLC25A12,SLC25A13	3.08e-05	0.0043	Adenine nucleotide transmembrane transporter activity
Function	GO:0005346	5	30	9606	SLC25A4,SLC25A22,SLC33A1,SLC25A12,SLC25A13	SLC25A4,SLC25A22,SLC33A1,SLC25A12,SLC25A13	3.08e-05	0.0043	Purine ribonucleotide transmembrane transporter activity
Function	GO:0032555	39	1864	9606	RRAS,CMPK2,NAT10,SAMHD1,SMARCA2,EFL1,RALB,EGFR,SMARCA5,SLFN5,RAP2B,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,EPHB2,TAP2,DDX58,ECI2,NLRX1,GK,VRK2,LARS2,RAB31,SARS2,ABCB1,DDX52,DDX27	RRAS,CMPK2,NAT10,SAMHD1,SMARCA2,EFTUD1,RALB,EGFR,SMARCA5,SLFN5,RAP2B,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,EPHB2,TAP2,DDX58,ECI2,NLRX1,GK,VRK2,LARS2,RAB31,SARS2,ABCB1,DDX52,DDX27	3.73e-05	0.0045	Purine ribonucleotide binding
Function	GO:0035639	38	1799	9606	RRAS,CMPK2,NAT10,SAMHD1,SMARCA2,EFL1,RALB,EGFR,SMARCA5,SLFN5,RAP2B,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,EPHB2,TAP2,DDX58,NLRX1,GK,VRK2,LARS2,RAB31,SARS2,ABCB1,DDX52,DDX27	RRAS,CMPK2,NAT10,SAMHD1,SMARCA2,EFTUD1,RALB,EGFR,SMARCA5,SLFN5,RAP2B,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,EPHB2,TAP2,DDX58,NLRX1,GK,VRK2,LARS2,RAB31,SARS2,ABCB1,DDX52,DDX27	3.91e-05	0.0045	Purine ribonucleoside triphosphate binding
Function	GO:0015932	6	55	9606	SLC35D1,SLC25A4,SLC25A22,SLC33A1,SLC25A12,SLC25A13	SLC35D1,SLC25A4,SLC25A22,SLC33A1,SLC25A12,SLC25A13	4.32e-05	0.0048	Nucleobase-containing compound transmembrane transporter activity
Function	GO:0005525	14	370	9606	RRAS,SAMHD1,EFL1,RALB,RAP2B,TGM2,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,RAB31	RRAS,SAMHD1,EFTUD1,RALB,RAP2B,TGM2,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,RAB31	5.92e-05	0.0058	GTP binding
Function	GO:1901505	6	58	9606	SLC35D1,SLC25A4,SLC25A22,SLC33A1,SLC25A12,SLC25A13	SLC35D1,SLC25A4,SLC25A22,SLC33A1,SLC25A12,SLC25A13	5.69e-05	0.0058	Carbohydrate derivative transmembrane transporter activity
Function	GO:0015288	3	5	9606	VDAC1,TOMM40,VDAC3	VDAC1,TOMM40,VDAC3	6.18e-05	0.0059	Porin activity
Function	GO:0036094	47	2516	9606	RRAS,LMAN1,CMPK2,NT5E,NAT10,SAMHD1,SMARCA2,EFL1,RALB,EGFR,SMARCA5,SLFN5,RAP2B,HBA1,NDUFV1,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,XPR1,NDUFS2,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,EPHB2,TAP2,DDX58,ECI2,NLRX1,GK,VRK2,LARS2,GC,VDAC3,RAB31,SARS2,ABCB1,DDX52,DDX27	RRAS,LMAN1,CMPK2,NT5E,NAT10,SAMHD1,SMARCA2,EFTUD1,RALB,EGFR,SMARCA5,SLFN5,RAP2B,HBA1,NDUFV1,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,XPR1,NDUFS2,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,EPHB2,TAP2,DDX58,ECI2,NLRX1,GK,VRK2,LARS2,GC,VDAC3,RAB31,SARS2,ABCB1,DDX52,DDX27	8.48e-05	0.0072	Small molecule binding
Function	GO:0051539	5	42	9606	NDUFS7,NDUFS8,NDUFV1,NDUFS2,NDUFS1	NDUFS7,NDUFS8,NDUFV1,NDUFS2,NDUFS1	0.00013	0.0099	4 iron, 4 sulfur cluster binding
Function	GO:0005215	27	1181	9606	SFXN3,PANX1,SLC35D1,ITGAV,VDAC1,SLC25A4,RFT1,NUP98,CPNE1,SLC25A22,HBA1,TRPV2,TAP1,CLCC1,XPR1,ATP1B1,TAP2,MPV17,SLC33A1,SLC25A12,SLC25A13,ANO6,TOMM40,EBP,GC,VDAC3,ABCB1	SFXN3,PANX1,SLC35D1,ITGAV,VDAC1,SLC25A4,RFT1,NUP98,CPNE1,SLC25A22,HBA1,TRPV2,TAP1,CLCC1,XPR1,ATP1B1,TAP2,MPV17,SLC33A1,SLC25A12,SLC25A13,ANO6,TOMM40,EBP,GC,VDAC3,ABCB1	0.00017	0.0128	Transporter activity
Function	GO:0043167	91	6188	9606	CA11,PGRMC1,SF3A2,VTN,NDUFS7,CD97,RRAS,LMAN1,ESYT2,SCO1,CMPK2,NT5E,NAT10,ITGAV,IMPAD1,SAMHD1,SMARCA2,PML,EFL1,UQCRC2,CDH11,RALB,EGFR,ITGA1,SMARCA5,ITGA5,METAP1,ITGA2,SLFN5,F2,NDUFS8,CPNE1,RAP2B,HBA1,NDUFV1,SMCHD1,FBLN1,NUDT4B,OAS2,TRIM14,TAP1,AGK,CHD4,BAZ1A,DARS2,TGM2,GUK1,XPR1,F5,NDUFS2,RAB13,S100A13,GNAI3,CETN2,GBP5,GBP4,GBP2,GBP1,PEF1,RCC1,LPAR1,BMS1,EPHB2,TAP2,EFHD2,DDX58,ECI2,C1S,NLRX1,SLC25A12,CYB561D2,NDUFS1,SLC25A13,GK,FAT1,VRK2,LARS2,ANO6,ZC3H18,IDO1,GSDMD,C1R,SOD2,ZBED6,RAB31,RNF213,SARS2,ABCB1,DDX52,PLCD3,DDX27	CA11,PGRMC1,SF3A2,VTN,NDUFS7,CD97,RRAS,LMAN1,ESYT2,SCO1,CMPK2,NT5E,NAT10,ITGAV,IMPAD1,SAMHD1,SMARCA2,PML,EFTUD1,UQCRC2,CDH11,RALB,EGFR,ITGA1,SMARCA5,ITGA5,METAP1,ITGA2,SLFN5,F2,NDUFS8,CPNE1,RAP2B,HBA1,NDUFV1,SMCHD1,FBLN1,NUDT4,OAS2,TRIM14,TAP1,AGK,CHD4,BAZ1A,DARS2,TGM2,GUK1,XPR1,F5,NDUFS2,RAB13,S100A13,GNAI3,CETN2,GBP5,GBP4,GBP2,GBP1,PEF1,RCC1,LPAR1,BMS1,EPHB2,TAP2,EFHD2,DDX58,ECI2,C1S,NLRX1,SLC25A12,CYB561D2,NDUFS1,SLC25A13,GK,FAT1,VRK2,LARS2,ANO6,ZC3H18,IDO1,GSDMD,C1R,SOD2,ZBED6,RAB31,RNF213,SARS2,ABCB1,DDX52,PLCD3,DDX27	0.00018	0.0128	Ion binding
Function	GO:0019003	6	74	9606	RRAS,RALB,RAP2B,GNAI3,GBP1,RAB31	RRAS,RALB,RAP2B,GNAI3,GBP1,RAB31	0.0002	0.014	GDP binding
Function	GO:0003924	12	318	9606	RRAS,EFL1,RALB,RAP2B,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,RAB31	RRAS,EFTUD1,RALB,RAP2B,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,BMS1,RAB31	0.00021	0.0141	GTPase activity
Function	GO:0015183	3	9	9606	SLC25A22,SLC25A12,SLC25A13	SLC25A22,SLC25A12,SLC25A13	0.00024	0.0159	L-aspartate transmembrane transporter activity
Function	GO:0005347	4	26	9606	SLC25A4,SLC25A22,SLC25A12,SLC25A13	SLC25A4,SLC25A22,SLC25A12,SLC25A13	0.00026	0.0174	ATP transmembrane transporter activity
Function	GO:0043168	49	2805	9606	VTN,RRAS,ESYT2,CMPK2,NAT10,SAMHD1,SMARCA2,EFL1,RALB,EGFR,SMARCA5,ITGA2,SLFN5,F2,CPNE1,RAP2B,NDUFV1,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,XPR1,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,RCC1,LPAR1,BMS1,EPHB2,TAP2,DDX58,ECI2,NLRX1,GK,VRK2,LARS2,GSDMD,RAB31,SARS2,ABCB1,DDX52,DDX27	VTN,RRAS,ESYT2,CMPK2,NAT10,SAMHD1,SMARCA2,EFTUD1,RALB,EGFR,SMARCA5,ITGA2,SLFN5,F2,CPNE1,RAP2B,NDUFV1,SMCHD1,OAS2,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,XPR1,RAB13,GNAI3,GBP5,GBP4,GBP2,GBP1,RCC1,LPAR1,BMS1,EPHB2,TAP2,DDX58,ECI2,NLRX1,GK,VRK2,LARS2,GSDMD,RAB31,SARS2,ABCB1,DDX52,DDX27	0.00029	0.0188	Anion binding
Function	GO:0022829	4	30	9606	PANX1,VDAC1,TOMM40,VDAC3	PANX1,VDAC1,TOMM40,VDAC3	0.00043	0.0273	Wide pore channel activity
Function	GO:0008509	12	349	9606	SFXN3,SLC35D1,VDAC1,SLC25A4,SLC25A22,CLCC1,XPR1,SLC33A1,SLC25A12,SLC25A13,ANO6,VDAC3	SFXN3,SLC35D1,VDAC1,SLC25A4,SLC25A22,CLCC1,XPR1,SLC33A1,SLC25A12,SLC25A13,ANO6,VDAC3	0.00046	0.0287	Anion transmembrane transporter activity
Function	GO:0003824	81	5486	9606	CA11,GLA,NDUFS7,RRAS,NDUFA2,CMPK2,NT5E,NAT10,IMPAD1,ACIN1,SAMHD1,NDUFS3,PLPP1,SMARCA2,PML,EFL1,UQCRC2,NDUFB10,CERS2,RALB,EGFR,SMARCA5,PDPR,METAP1,F2,NSUN5,NDUFS8,NUP98,CPNE1,RAP2B,NDUFV1,BCAT2,SMCHD1,NUDT4B,OAS2,TRIM14,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,NDUFS2,RAB13,CTSS,GNAI3,GBP5,GBP4,GBP2,GBP1,CPT2,BMS1,EPHB2,PSMB8,TAP2,UQCRQ,DDX58,ECI2,TYMP,SELENOM,C1S,CYB561D2,NDUFS1,TAMM41,PNPT1,GK,VRK2,LARS2,EBP,CDS2,ALG11,IDO1,C1R,SOD2,RAB31,RNF213,SARS2,ABCB1,DDX52,PLCD3,DDX27	CA11,GLA,NDUFS7,RRAS,NDUFA2,CMPK2,NT5E,NAT10,IMPAD1,ACIN1,SAMHD1,NDUFS3,PPAP2A,SMARCA2,PML,EFTUD1,UQCRC2,NDUFB10,CERS2,RALB,EGFR,SMARCA5,PDPR,METAP1,F2,NSUN5,NDUFS8,NUP98,CPNE1,RAP2B,NDUFV1,BCAT2,SMCHD1,NUDT4,OAS2,TRIM14,TAP1,AGK,CHD4,DARS2,TGM2,GUK1,NDUFS2,RAB13,CTSS,GNAI3,GBP5,GBP4,GBP2,GBP1,CPT2,BMS1,EPHB2,PSMB8,TAP2,UQCRQ,DDX58,ECI2,TYMP,SELM,C1S,CYB561D2,NDUFS1,TAMM41,PNPT1,GK,VRK2,LARS2,EBP,CDS2,ALG11,IDO1,C1R,SOD2,RAB31,RNF213,SARS2,ABCB1,DDX52,PLCD3,DDX27	0.00047	0.0289	Catalytic activity
Function	GO:0042287	4	33	9606	CD74,TAP1,TAP2,HLA-E	CD74,TAP1,TAP2,HLA-E	0.0006	0.0352	MHC protein binding
Function	GO:0005313	3	14	9606	SLC25A22,SLC25A12,SLC25A13	SLC25A22,SLC25A12,SLC25A13	0.0007	0.0404	L-glutamate transmembrane transporter activity
Function	GO:0050839	15	538	9606	VTN,ESYT2,NECTIN2,ITGAV,ICAM1,CDH11,EGFR,ITGA1,ITGA5,ITGA2,PPFIBP1,FBLN1,EFHD2,ABI1,SLC9A3R2	VTN,ESYT2,PVRL2,ITGAV,ICAM1,CDH11,EGFR,ITGA1,ITGA5,ITGA2,PPFIBP1,FBLN1,EFHD2,ABI1,SLC9A3R2	0.00079	0.0449	Cell adhesion molecule binding
TISSUES	BTO:0001488	131	6036	9606	CD74,PGRMC1,CAV2,VTN,GOLT1B,CD97,BTN3A3,RRAS,MTX2,LMAN1,ESYT2,NDUFA2,NECTIN2,BST2,RYDEN,SCO1,KIDINS220,PRPF38A,NT5E,NAT10,ITGAV,LMNB1,IMPAD1,ACIN1,LGALS3BP,SAMHD1,NDUFS3,PLPP1,ICAM1,VDAC1,SMARCA2,UQCRC2,NDUFB10,CERS2,MRPS5,RALB,EGFR,SERPING1,SLC25A4,NBAS,ITGA1,SMARCA5,CD109,PDPR,ITGA5,METAP1,ITGA2,VIRMA,ALCAM,F2,ARL6IP4,PRPF3,STAT2,NDUFS8,NUP98,SLC25A22,HBA1,NDUFV1,SMCHD1,IMP3,FBLN1,NMES1,TRIM14,FAS,CHD4,ERGIC3,MPZL1,BAZ1A,DARS2,TGM2,AHCTF1,GUK1,XPR1,ATP1B1,NDUFS2,IFI16,RAB13,S100A13,CTSS,GNAI3,CETN2,TMED5,GBP2,CPT2,IFIT5,IFIT1,PEF1,SRSF4,RCC1,LPAR1,PSMB8,EFHD2,ABI1,HLA-C,FLOT1,HLA-E,UQCRQ,DDX58,ECI2,CD99,TYMP,HLA-A,C1S,NDUFS1,RETREG2,C4A,CHID1,HLA-B,SLC25A13,GK,FAT1,SLC9A3R2,LARS2,PLXNB2,TOMM40,ZC3H18,EBP,GOLIM4,FAM162A,CDS2,GC,H2AFY,LAMTOR3,GSDMD,NXF1,C1R,SOD2,RNF213,DDX52,BCL2L13,DDX27	CD74,PGRMC1,CAV2,VTN,GOLT1B,CD97,BTN3A3,RRAS,MTX2,LMAN1,ESYT2,NDUFA2,PVRL2,BST2,C19orf66,SCO1,KIDINS220,PRPF38A,NT5E,NAT10,ITGAV,LMNB1,IMPAD1,ACIN1,LGALS3BP,SAMHD1,NDUFS3,PPAP2A,ICAM1,VDAC1,SMARCA2,UQCRC2,NDUFB10,CERS2,MRPS5,RALB,EGFR,SERPING1,SLC25A4,NBAS,ITGA1,SMARCA5,CD109,PDPR,ITGA5,METAP1,ITGA2,KIAA1429,ALCAM,F2,ARL6IP4,PRPF3,STAT2,NDUFS8,NUP98,SLC25A22,HBA1,NDUFV1,SMCHD1,IMP3,FBLN1,C15orf48,TRIM14,FAS,CHD4,ERGIC3,MPZL1,BAZ1A,DARS2,TGM2,AHCTF1,GUK1,XPR1,ATP1B1,NDUFS2,IFI16,RAB13,S100A13,CTSS,GNAI3,CETN2,TMED5,GBP2,CPT2,IFIT5,IFIT1,PEF1,SRSF4,RCC1,LPAR1,PSMB8,EFHD2,ABI1,HLA-C,FLOT1,HLA-E,UQCRQ,DDX58,ECI2,CD99,TYMP,HLA-A,C1S,NDUFS1,FAM134A,C4A,CHID1,HLA-B,SLC25A13,GK,FAT1,SLC9A3R2,LARS2,PLXNB2,TOMM40,ZC3H18,EBP,GOLIM4,FAM162A,CDS2,GC,H2AFY,LAMTOR3,GSDMD,NXF1,C1R,SOD2,RNF213,DDX52,BCL2L13,DDX27	2.58e-21	4.9e-18	Endocrine gland
