category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
PMID	PMID:34180358	10	22	9606	OAS3,OASL,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	5.45e-23	2.69e-17	(2021) Potential therapeutic target genes for systemic lupus erythematosus: a bioinformatics analysis.
PMID	PMID:34372578	13	120	9606	OAS3,OASL,SAMHD1,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1,HELZ2	OAS3,OASL,SAMHD1,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1,HELZ2	8.36e-23	3.67e-17	(2021) Immunity and Viral Infections: Modulating Antiviral Response via CRISPR-Cas Systems.
PMID	PMID:34880855	10	24	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	1.11e-22	4.36e-17	(2021) Transcriptional Profiling and Machine Learning Unveil a Concordant Biosignature of Type I Interferon-Inducible Host Response Across Nasal Swab and Pulmonary Tissue for COVID-19 Diagnosis.
PMID	PMID:33276587	11	48	9606	OASL,IFIH1,MX2,OAS2,TDRD7,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OASL,IFIH1,MX2,OAS2,TDRD7,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.67e-22	5.97e-17	(2020) Host Cell Restriction Factors of Paramyxoviruses and Pneumoviruses.
PMID	PMID:34490145	11	52	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	3.66e-22	1.2e-16	(2021) Transcriptional Profiling of Human Peripheral Blood Mononuclear Cells Stimulated by Mycobacterium tuberculosis PPE57 Identifies Characteristic Genes Associated With Type I Interferon Signaling.
PMID	PMID:29215570	11	53	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	4.41e-22	1.34e-16	(2017) Host Cell Restriction Factors that Limit Influenza A Infection.
PMID	PMID:28805681	12	92	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,ISG15,DDX58,RSAD2,MX1,HELZ2,PARP14	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,ISG15,DDX58,RSAD2,MX1,HELZ2,PARP14	6.68e-22	1.88e-16	(2017) Influenza Virus Infection, Interferon Response, Viral Counter-Response, and Apoptosis.
PMID	PMID:28806913	10	31	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,MX1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,MX1	9.42e-22	2.48e-16	(2017) Proteomics informed by transcriptomics for characterising differential cellular susceptibility to Nelson Bay orthoreovirus infection.
PMID	PMID:28106799	10	32	9606	OAS3,SAMHD1,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,MX1	OAS3,SAMHD1,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,MX1	1.23e-21	3.05e-16	(2017) RNA Editing, ADAR1, and the Innate Immune Response.
PMID	PMID:33253099	9	16	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,ISG15,RSAD2,MX1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,ISG15,RSAD2,MX1	2.26e-21	5.25e-16	(2021) Increased expression of interferon regulated and antiviral response genes in CD31+CD102+ lung microvascular endothelial cells from systemic sclerosis patients with end-stage interstitial lung disease.
PMID	PMID:31937643	10	35	9606	OAS3,OASL,MX2,OAS2,IFIT1,ISG15,DDX58,RSAD2,MX1,RNF213	OAS3,OASL,MX2,OAS2,IFIT1,ISG15,DDX58,RSAD2,MX1,RNF213	2.67e-21	5.86e-16	(2020) Cell-to-Cell Variation in Defective Virus Expression and Effects on Host Responses during Influenza Virus Infection.
PMID	PMID:35235083	9	20	9606	OAS3,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.1e-20	2.29e-15	(2022) Identification of the Hub Genes and the Signaling Pathways in Human iPSC-Cardiomyocytes Infected by SARS-CoV-2.
PMID	PMID:24713352	10	42	9606	OAS3,SAMHD1,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,SAMHD1,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.32e-20	2.6e-15	(2014) Interferon-stimulated genes: roles in viral pathogenesis.
PMID	PMID:31635289	11	77	9606	OAS3,OASL,IFIH1,HERC6,OAS2,TAP1,IFIT1,IFIT3,ISG15,DDX58,RSAD2	OAS3,OASL,IFIH1,HERC6,OAS2,TAP1,IFIT1,IFIT3,ISG15,DDX58,RSAD2	1.87e-20	3.52e-15	(2019) An Acute Stress Model in New Zealand White Rabbits Exhibits Altered Immune Response to Infection with West Nile Virus.
PMID	PMID:35139383	10	44	9606	OAS3,OASL,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.99e-20	3.57e-15	(2022) Transcriptome-wide changes in gene expression, splicing, and lncRNAs in response to a live attenuated dengue virus vaccine.
PMID	PMID:22694362	10	44	9606	OAS3,OASL,SAMHD1,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,SAMHD1,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.99e-20	3.57e-15	(2012) Response of primary human airway epithelial cells to influenza infection: a quantitative proteomic study.
PMID	PMID:33810083	12	127	9606	OAS3,OASL,IFIH1,MX2,OAS2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,IFIH1,MX2,OAS2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	2.52e-20	4.15e-15	(2021) Mammalian and Avian Host Cell Influenza A Restriction Factors.
PMID	PMID:33922087	11	80	9606	OAS3,OASL,IFIH1,HERC6,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,MX1	OAS3,OASL,IFIH1,HERC6,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,MX1	2.76e-20	4.36e-15	(2021) Functional Interfaces, Biological Pathways, and Regulations of Interferon-Related DNA Damage Resistance Signature (IRDS) Genes.
PMID	PMID:27355630	10	46	9606	OASL,IFIH1,MX2,OAS2,TAP1,IFIT1,IFIT3,ISG15,DDX58,MX1	OASL,IFIH1,MX2,OAS2,TAP1,IFIT1,IFIT3,ISG15,DDX58,MX1	2.96e-20	4.49e-15	(2016) Gene-Expression Profiling Suggests Impaired Signaling via the Interferon Pathway in Cstb-- Microglia.
PMID	PMID:30949159	12	130	9606	OAS3,OASL,SAMHD1,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,SAMHD1,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	3.29e-20	4.8e-15	(2019) Single-Cell Transcriptome Analysis of CD34(+) Stem Cell-Derived Myeloid Cells Infected With Human Cytomegalovirus.
PMID	PMID:18648529	11	83	9606	OAS3,OASL,HERC6,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,HERC6,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	4.02e-20	5.67e-15	(2008) Type I interferon: potential therapeutic target for psoriasis?
PMID	PMID:25128762	12	135	9606	OAS3,OASL,SAMHD1,IFIH1,HERC6,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,SAMHD1,IFIH1,HERC6,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	5.05e-20	6.87e-15	(2014) Virus-host mucosal interactions during early SIV rectal transmission.
PMID	PMID:29947965	9	25	9606	OAS3,IFIH1,HERC6,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	OAS3,IFIH1,HERC6,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	5.77e-20	7.58e-15	(2018) Of mice and men: the host response to influenza virus infection.
PMID	PMID:23369858	10	50	9606	OAS3,OASL,IFIH1,OAS2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2	OAS3,OASL,IFIH1,OAS2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2	6.25e-20	7.96e-15	(2013) What role (if any) does the highly conserved CSB-PGBD3 fusion protein play in Cockayne syndrome?
PMID	PMID:31364746	9	26	9606	OAS3,OASL,HERC6,MX2,OAS2,IFIT1,ISG15,DDX58,RSAD2	OAS3,OASL,HERC6,MX2,OAS2,IFIT1,ISG15,DDX58,RSAD2	7.76e-20	9.22e-15	(2019) Characteristic genes in THP-1 derived macrophages infected with Mycobacterium tuberculosis H37Rv strain identified by integrating bioinformatics methods.
PMID	PMID:31582776	10	51	9606	OAS3,OASL,PARP12,MX2,OAS2,ISG15,MX1,HELZ2,PARP14,RNF213	OAS3,OASL,PARP12,MX2,OAS2,ISG15,MX1,HELZ2,PARP14,RNF213	7.48e-20	9.22e-15	(2019) Transcriptome Sequencing of Peripheral Blood Mononuclear Cells from Elite Controller-Long Term Non Progressors.
PMID	PMID:23299892	10	51	9606	OAS3,PARP12,IFIH1,HERC6,OAS2,IFIT3,ISG15,RSAD2,MX1,HELZ2	OAS3,PARP12,IFIH1,HERC6,OAS2,IFIT3,ISG15,RSAD2,MX1,HELZ2	7.48e-20	9.22e-15	(2013) Functional genomics identifies type I interferon pathway as central for host defense against Candida albicans.
PMID	PMID:26682989	9	27	9606	OAS3,OASL,PARP12,IFIH1,HERC6,OAS2,IFIT1,RSAD2,MX1	OAS3,OASL,PARP12,IFIH1,HERC6,OAS2,IFIT1,RSAD2,MX1	1.03e-19	1.17e-14	(2015) Integrated, Multi-cohort Analysis Identifies Conserved Transcriptional Signatures across Multiple Respiratory Viruses.
PMID	PMID:34945765	10	54	9606	OAS3,OASL,IFIH1,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1,PARP14	OAS3,OASL,IFIH1,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1,PARP14	1.25e-19	1.37e-14	(2021) Personal Network Inference Unveils Heterogeneous Immune Response Patterns to Viral Infection in Children with Acute Wheezing.
PMID	PMID:24065129	9	29	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,MX1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,MX1	1.79e-19	1.91e-14	(2013) IFNbeta-dependent increases in STAT1, STAT2, and IRF9 mediate resistance to viruses and DNA damage.
PMID	PMID:17257431	11	99	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	2.46e-19	2.55e-14	(2007) Immune-mediated changes in actinic keratosis following topical treatment with imiquimod 5% cream.
PMID	PMID:33450175	10	59	9606	OAS3,SAMHD1,IFIH1,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,SAMHD1,IFIH1,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	2.8e-19	2.84e-14	(2021) Evolutionary conflicts and adverse effects of antiviral factors.
PMID	PMID:33770145	9	31	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,ISG15,DDX58,MX1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,ISG15,DDX58,MX1	2.99e-19	2.95e-14	(2021) The herpesvirus accessory protein gamma134.5 facilitates viral replication by disabling mitochondrial translocation of RIG-I.
PMID	PMID:20709292	11	101	9606	OAS3,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,LGALS9,MX1,PARP14,RNF213	OAS3,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,LGALS9,MX1,PARP14,RNF213	3.02e-19	2.95e-14	(2010) Peptidoglycan recognition proteins protect mice from experimental colitis by promoting normal gut flora and preventing induction of interferon-gamma.
PMID	PMID:31487323	11	102	9606	PARP12,IFIH1,HERC6,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1,RNF213	PARP12,IFIH1,HERC6,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1,RNF213	3.35e-19	3.14e-14	(2019) Differential gene expression in bovine endometrial epithelial cells after challenge with LPS; specific implications for genes involved in embryo maternal interactions.
PMID	PMID:34982558	9	32	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,DDX58,MX1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,DDX58,MX1	3.83e-19	3.49e-14	(2022) Deep Time Course Proteomics of SARS-CoV- and SARS-CoV-2-Infected Human Lung Epithelial Cells (Calu-3) Reveals Strong Induction of Interferon-Stimulated Gene Expression by SARS-CoV-2 in Contrast to SARS-CoV.
PMID	PMID:24551153	10	61	9606	OASL,SAMHD1,PARP12,IFIH1,HERC6,DTX3L,IFIT1,IFIT3,ISG15,PARP14	OASL,SAMHD1,PARP12,IFIH1,HERC6,DTX3L,IFIT1,IFIT3,ISG15,PARP14	3.8e-19	3.49e-14	(2014) Late multiple organ surge in interferon-regulated target genes characterizes staphylococcal enterotoxin B lethality.
PMID	PMID:22483866	10	61	9606	OAS3,OASL,IFIH1,OAS2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2	OAS3,OASL,IFIH1,OAS2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2	3.8e-19	3.49e-14	(2012) The conserved Cockayne syndrome B-piggyBac fusion protein (CSB-PGBD3) affects DNA repair and induces both interferon-like and innate antiviral responses in CSB-null cells.
PMID	PMID:30400182	10	62	9606	OAS3,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,MX1,PARP14	OAS3,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,MX1,PARP14	4.41e-19	3.79e-14	(2018) Transcriptomics Reveal Antiviral Gene Induction in the Egyptian Rousette Bat Is Antagonized In Vitro by Marburg Virus Infection.
PMID	PMID:31058188	9	33	9606	IFIH1,HERC6,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,PARP14	IFIH1,HERC6,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,PARP14	4.88e-19	4.09e-14	(2019) What Changed on the Folliculogenesis in the Process of Mouse Ovarian Aging?
PMID	PMID:35281454	9	34	9606	IFIH1,DTX3L,MX2,IFIT1,IFIT3,ISG15,DDX58,MX1,PARP14	IFIH1,DTX3L,MX2,IFIT1,IFIT3,ISG15,DDX58,MX1,PARP14	6.16e-19	5.06e-14	(2022) Streptococcus pneumoniae and Influenza A Virus Co-Infection Induces Altered Polyubiquitination in A549 Cells.
PMID	PMID:34140575	9	34	9606	OAS3,OASL,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	6.16e-19	5.06e-14	(2021) Remodeling of bronchial epithelium caused by asthmatic inflammation affects its response to rhinovirus infection.
PMID	PMID:30496325	9	34	9606	OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,MX1	OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,MX1	6.16e-19	5.06e-14	(2018) Specificity and functional interplay between influenza virus PA-X and NS1 shutoff activity.
PMID	PMID:35075430	9	35	9606	OAS3,OASL,IFIH1,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	OAS3,OASL,IFIH1,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	7.74e-19	5.99e-14	(2022) Bioinformatic Analysis Identifies Biomarkers and Treatment Targets in Primary Sjoegrens Syndrome Patients with Fatigue.
PMID	PMID:18575461	10	66	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,ISG15,DDX58,RSAD2,MX1	7.84e-19	5.99e-14	(2008) Interferon-inducible antiviral effectors.
PMID	PMID:28605413	8	16	9606	IFIH1,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	IFIH1,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	9.95e-19	7.41e-14	(2017) Acute bovine viral diarrhea virus infection inhibits expression of interferon tau-stimulated genes in bovine endometrium.
PMID	PMID:33560295	10	68	9606	OAS3,OASL,PARP12,IFIH1,HERC6,OAS2,IFIT1,ISG15,RSAD2,MX1	OAS3,OASL,PARP12,IFIH1,HERC6,OAS2,IFIT1,ISG15,RSAD2,MX1	1.03e-18	7.54e-14	(2021) An OMICs based meta-analysis to support infection state stratification.
PMID	PMID:35086375	9	37	9606	OAS3,OASL,IFIH1,HERC6,MX2,OAS2,IFIT1,ISG15,MX1	OAS3,OASL,IFIH1,HERC6,MX2,OAS2,IFIT1,ISG15,MX1	1.2e-18	8.62e-14	(2022) Integrated analysis of differentially expressed genes, differentially methylated genes, and natural compounds in hepatitis C virus-induced cirrhosis.
PMID	PMID:32164778	9	37	9606	OAS3,OASL,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	OAS3,OASL,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	1.2e-18	8.62e-14	(2020) Identification of molecules associated with response to abatacept in patients with rheumatoid arthritis.
PMID	PMID:25377889	9	37	9606	OASL,IFIH1,HERC6,OAS2,IFIT1,IFIT3,ISG15,DDX58,MX1	OASL,IFIH1,HERC6,OAS2,IFIT1,IFIT3,ISG15,DDX58,MX1	1.2e-18	8.62e-14	(2014) Lassa and Marburg viruses elicit distinct host transcriptional responses early after infection.
PMID	PMID:30804934	9	38	9606	OAS3,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.48e-18	1.01e-13	(2019) The Long Non-coding RNA NRIR Drives IFN-Response in Monocytes: Implication for Systemic Sclerosis.
PMID	PMID:33142113	10	72	9606	OAS3,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.75e-18	1.17e-13	(2020) Three-Dimensional Human Alveolar Stem Cell Culture Models Reveal Infection Response to SARS-CoV-2.
PMID	PMID:31611566	9	40	9606	IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	2.24e-18	1.47e-13	(2019) Experimental challenge with bovine respiratory syncytial virus in dairy calves: bronchial lymph node transcriptome response.
PMID	PMID:29497123	9	40	9606	IFIH1,OAS2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	IFIH1,OAS2,TRIM14,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	2.24e-18	1.47e-13	(2018) Functional innate immunity restricts Hepatitis C Virus infection in induced pluripotent stem cell-derived hepatocytes.
PMID	PMID:31861316	9	41	9606	IFIH1,DTX3L,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	IFIH1,DTX3L,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	2.72e-18	1.73e-13	(2019) Bovine Viral Diarrhoea Virus Infection Disrupts Uterine Interferon Stimulated Gene Regulatory Pathways During Pregnancy Recognition in Cows.
PMID	PMID:34559160	9	42	9606	OAS3,OASL,HERC6,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	OAS3,OASL,HERC6,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	3.31e-18	2.04e-13	(2021) CXCL10 and its related key genes as potential biomarkers for psoriasis: Evidence from bioinformatics and real-time quantitative polymerase chain reaction.
PMID	PMID:33015383	10	77	9606	OASL,IFIH1,MX2,OAS2,TRIM14,IFIT3,ISG15,DDX58,RSAD2,MX1	OASL,IFIH1,MX2,OAS2,TRIM14,IFIT3,ISG15,DDX58,RSAD2,MX1	3.26e-18	2.04e-13	(2020) Investigating genetic drivers of dermatomyositis pathogenesis using meta-analysis.
PMID	PMID:29175515	9	45	9606	OAS3,PARP12,IFIH1,TRIM14,IFIT1,ISG15,DDX58,RSAD2,MX1	OAS3,PARP12,IFIH1,TRIM14,IFIT1,ISG15,DDX58,RSAD2,MX1	5.77e-18	3.5e-13	(2018) Innate immune control of alphavirus infection.
PMID	PMID:25170834	9	45	9606	OAS3,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	5.77e-18	3.5e-13	(2014) HIV-1 Vpr induces interferon-stimulated genes in human monocyte-derived macrophages.
PMID	PMID:32899429	11	137	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	7.2e-18	4.24e-13	(2020) LncRNAs in the Type I Interferon Antiviral Response.
PMID	PMID:30186768	10	85	9606	PARP12,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	PARP12,IFIH1,MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	8.19e-18	4.75e-13	(2018) Plasticity of Type I Interferon-Mediated Responses in Cancer Therapy: From Anti-tumor Immunity to Resistance.
PMID	PMID:33147460	10	86	9606	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,DDX58,RSAD2,MX1,RNF213	OAS3,OASL,IFIH1,MX2,OAS2,IFIT1,DDX58,RSAD2,MX1,RNF213	9.14e-18	5.23e-13	(2020) Interferon Regulatory Factors IRF1 and IRF7 Directly Regulate Gene Expression in Bats in Response to Viral Infection.
PMID	PMID:34944900	9	48	9606	OAS3,OASL,PARP12,IFIH1,HERC6,OAS2,IFIT1,IFIT3,ISG15	OAS3,OASL,PARP12,IFIH1,HERC6,OAS2,IFIT1,IFIT3,ISG15	9.74e-18	5.49e-13	(2021) Transcription Regulation and Genome Rewiring Governing Sensitivity and Resistance to FOXM1 Inhibition in Breast Cancer.
PMID	PMID:32648291	7	8	9606	OAS3,OASL,HERC6,OAS2,ISG15,RSAD2,MX1	OAS3,OASL,HERC6,OAS2,ISG15,RSAD2,MX1	1.01e-17	5.61e-13	(2020) Discovering novel hub genes and pathways associated with the pathogenesis of psoriasis.
PMID	PMID:32978242	10	87	9606	OAS3,OASL,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,OASL,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.02e-17	5.61e-13	(2020) The myeloid type I interferon response to myocardial infarction begins in bone marrow and is regulated by Nrf2-activated macrophages.
PMID	PMID:35502341	8	23	9606	PARP12,IFIH1,HERC6,MX2,IFIT3,DDX58,RSAD2,MX1	PARP12,IFIH1,HERC6,MX2,IFIT3,DDX58,RSAD2,MX1	1.06e-17	5.74e-13	(2022) Potential Small Molecules for Therapy of Lupus Nephritis Based on Genetic Effect and Immune Infiltration.
PMID	PMID:35028607	9	49	9606	OAS3,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OAS3,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.15e-17	6.14e-13	(2021) Prior upregulation of interferon pathways in the nasopharynx impacts viral shedding following live attenuated influenza vaccine challenge in children.
PMID	PMID:31375585	9	50	9606	OASL,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OASL,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.36e-17	7.14e-13	(2019) Innate Immune Response to Influenza Virus at Single-Cell Resolution in Human Epithelial Cells Revealed Paracrine Induction of Interferon Lambda 1.
PMID	PMID:35422859	8	24	9606	MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	MX2,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.42e-17	7.35e-13	(2022) Combination of Enrichment Using Gene Ontology and Transcriptomic Analysis Revealed Contribution of Interferon Signaling to Severity of COVID-19.
PMID	PMID:34876791	8	24	9606	OAS3,IFIH1,MX2,OAS2,TRIM14,IFIT1,IFIT3,MX1	OAS3,IFIH1,MX2,OAS2,TRIM14,IFIT1,IFIT3,MX1	1.42e-17	7.35e-13	(2021) Fusobacterium nucleatum colonization is associated with decreased survival of helicobacter pylori-positive gastric cancer patients.
PMID	PMID:30871003	8	24	9606	IFIH1,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	IFIH1,MX2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.42e-17	7.35e-13	(2019) Interferon-Independent Upregulation of Interferon-Stimulated Genes during Human Cytomegalovirus Infection is Dependent on IRF3 Expression.
PMID	PMID:29973937	8	24	9606	OAS3,OASL,IFIH1,OAS2,IFIT1,ISG15,DDX58,MX1	OAS3,OASL,IFIH1,OAS2,IFIT1,ISG15,DDX58,MX1	1.42e-17	7.35e-13	(2018) Molecular Mechanisms for the Adaptive Switching Between the OASRNase L and OASLRIG-I Pathways in Birds and Mammals.
PMID	PMID:34904133	9	51	9606	OAS3,OASL,HERC6,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	OAS3,OASL,HERC6,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	1.6e-17	7.87e-13	(2022) Low levels of CIITA and high levels of SOCS1 predict COVID-19 disease severity in children and adults.
PMID	PMID:32508817	9	51	9606	OAS3,OASL,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	OAS3,OASL,MX2,OAS2,IFIT1,IFIT3,ISG15,RSAD2,MX1	1.6e-17	7.87e-13	(2020) Contrasting Inflammatory Signatures in Peripheral Blood and Bronchoalveolar Cells Reveal Compartment-Specific Effects of HIV Infection.
PMID	PMID:29475453	9	51	9606	OASL,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	OASL,IFIH1,OAS2,IFIT1,IFIT3,ISG15,DDX58,RSAD2,MX1	1.6e-17	7.87e-13	(2018) Whole transcriptome analysis reveals differential gene expression profile reflecting macrophage polarization in response to influenza A H5N1 virus infection.
PMID	PMID:29264452	9	51	9606	OAS3,SAMHD1,IFIH1,TAP1,IFIT1,IFIT3,ISG15,DDX58,MX1	OAS3,SAMHD1,IFIH1,TAP1,IFIT1,IFIT3,ISG15,DDX58,MX1	1.6e-17	7.87e-13	(2017) Coxsackievirus-Induced Proteomic Alterations in Primary Human Islets Provide Insights for the Etiology of Diabetes.
