category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
PMID	PMID:23894549	10	49	9606	IFIH1,HERC5,PML,ISG20,GBP4,IFIT1,IFIT3,IFIT2,ISG15,MX1	IFIH1,HERC5,PML,ISG20,GBP4,IFIT1,IFIT3,IFIT2,ISG15,MX1	2.4e-18	2.49e-13	(2013) Epstein-Barr virus encoded dUTPase containing exosomes modulate innate and adaptive immune responses in human dendritic cells and peripheral blood mononuclear cells.
PMID	PMID:34400346	11	83	9606	IFIH1,HERC5,MX2,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1,IDO1,RNF213	IFIH1,HERC5,MX2,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1,IDO1,RNF213	3e-18	2.95e-13	(2021) Proteomic Signature of Host Response to SARS-CoV-2 Infection in the Nasopharynx.
PMID	PMID:34571733	12	128	9606	IFIH1,PML,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1,IDO1	IFIH1,PML,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1,IDO1	3.41e-18	3.28e-13	(2021) The Yin and Yang of Type I IFNs in Cancer Promotion and Immune Activation.
PMID	PMID:29475453	10	51	9606	BST2,IFIH1,HERC5,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	BST2,IFIH1,HERC5,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	3.44e-18	3.28e-13	(2018) Whole transcriptome analysis reveals differential gene expression profile reflecting macrophage polarization in response to influenza A H5N1 virus infection.
PMID	PMID:27230536	9	28	9606	IFIH1,ISG20,MX2,IFIT1,IFIT2,ISG15,DDX58,MX1,OAS1	IFIH1,ISG20,MX2,IFIT1,IFIT2,ISG15,DDX58,MX1,OAS1	3.96e-18	3.64e-13	(2016) Innate immune responses in human hepatocyte-derived cell lines alter genotype 1 hepatitis E virus replication efficiencies.
PMID	PMID:34205050	10	52	9606	BST2,HERC5,MX2,TRIM14,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	BST2,HERC5,MX2,TRIM14,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	4.09e-18	3.67e-13	(2021) Comparative Analysis of Public RNA-Sequencing Data from Human Intestinal Enteroid (HIEs) Infected with Enteric RNA Viruses Identifies Universal and Virus-Specific Epithelial Responses.
PMID	PMID:30143481	10	52	9606	IFIH1,HERC5,ISG20,GBP4,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1	IFIH1,HERC5,ISG20,GBP4,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1	4.09e-18	3.67e-13	(2018) Life-threatening influenza pneumonitis in a child with inherited IRF9 deficiency.
PMID	PMID:24065129	9	29	9606	BST2,IFIH1,MX2,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1	BST2,IFIH1,MX2,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1	5.19e-18	4.45e-13	(2013) IFNbeta-dependent increases in STAT1, STAT2, and IRF9 mediate resistance to viruses and DNA damage.
PMID	PMID:34785679	10	55	9606	BST2,ATP4A,IFIH1,HERC5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	BST2,ATP4A,IFIH1,HERC5,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	6.8e-18	5.66e-13	(2021) SARS-CoV-2 infection and replication in human gastric organoids.
PMID	PMID:24528865	9	30	9606	BST2,HERC6,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	BST2,HERC6,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	6.74e-18	5.66e-13	(2014) Interferon lambda alleles predict innate antiviral immune responses and hepatitis C virus permissiveness.
PMID	PMID:28806913	9	31	9606	IFIH1,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	IFIH1,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	8.68e-18	6.99e-13	(2017) Proteomics informed by transcriptomics for characterising differential cellular susceptibility to Nelson Bay orthoreovirus infection.
PMID	PMID:28106799	9	32	9606	IFIH1,ISG20,MX2,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1	IFIH1,ISG20,MX2,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1	1.11e-17	8.77e-13	(2017) RNA Editing, ADAR1, and the Innate Immune Response.
PMID	PMID:26353892	8	15	9606	BST2,MX2,IFIT1,IFIT3,ISG15,DDX58,SAMD9,OAS1	BST2,MX2,IFIT1,IFIT3,ISG15,DDX58,SAMD9,OAS1	1.24e-17	9.6e-13	(2015) Global transcriptomic profiling of bovine endometrial immune response in vitro. II. Effect of bovine viral diarrhea virus on the endometrial response to lipopolysaccharide.
PMID	PMID:26198243	10	60	9606	BST2,IFIH1,PML,ISG20,MX2,IFIT1,IFIT3,IFIT2,DDX58,MX1	BST2,IFIH1,PML,ISG20,MX2,IFIT1,IFIT3,IFIT2,DDX58,MX1	1.5e-17	1.14e-12	(2015) Resistance to Rhabdoviridae Infection and Subversion of Antiviral Responses.
PMID	PMID:30496325	9	34	9606	IFIH1,HERC5,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	IFIH1,HERC5,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	1.78e-17	1.3e-12	(2018) Specificity and functional interplay between influenza virus PA-X and NS1 shutoff activity.
PMID	PMID:22483866	10	61	9606	BST2,IFIH1,ISG20,TRIM14,IFIT1,IFIT3,IFIT2,ISG15,DDX58,OAS1	BST2,IFIH1,ISG20,TRIM14,IFIT1,IFIT3,IFIT2,ISG15,DDX58,OAS1	1.74e-17	1.3e-12	(2012) The conserved Cockayne syndrome B-piggyBac fusion protein (CSB-PGBD3) affects DNA repair and induces both interferon-like and innate antiviral responses in CSB-null cells.
PMID	PMID:35075430	9	35	9606	IFIH1,HERC5,GBP5,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1	IFIH1,HERC5,GBP5,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1	2.24e-17	1.61e-12	(2022) Bioinformatic Analysis Identifies Biomarkers and Treatment Targets in Primary Sjoegrens Syndrome Patients with Fatigue.
PMID	PMID:23455712	9	35	9606	BST2,IFIH1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	BST2,IFIH1,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	2.24e-17	1.61e-12	(2013) Differential innate immune response programs in neuronal subtypes determine susceptibility to infection in the brain by positive-stranded RNA viruses.
PMID	PMID:29880853	10	64	9606	IFIH1,ISG20,PARP10,MX2,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1	IFIH1,ISG20,PARP10,MX2,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1	2.7e-17	1.87e-12	(2018) Immunoprofiles of human Sertoli cells infected with Zika virus reveals unique insights into host-pathogen crosstalk.
PMID	PMID:30336493	9	36	9606	IFIH1,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	IFIH1,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	2.8e-17	1.9e-12	(2018) Type 1 interferon-inducible gene expression in QuantiFERON Gold TB-positive uveitis: A tool to stratify a high versus low risk of active tuberculosis?
PMID	PMID:30513968	9	36	9606	BST2,IFIH1,PML,ISG20,IFIT3,IFIT2,ISG15,DDX58,MX1	BST2,IFIH1,PML,ISG20,IFIT3,IFIT2,ISG15,DDX58,MX1	2.8e-17	1.9e-12	(2018) Rhabdoviruses, Antiviral Defense, and SUMO Pathway.
PMID	PMID:26989863	9	37	9606	IFIH1,HERC6,ISG20,MX2,IFIT3,ISG15,DDX58,MX1,OAS1	IFIH1,HERC6,ISG20,MX2,IFIT3,ISG15,DDX58,MX1,OAS1	3.48e-17	2.29e-12	(2016) Proteomic analysis of sheep primary testicular cells infected with bluetongue virus.
PMID	PMID:18575461	10	66	9606	IFIH1,HERC5,PML,MX2,IFIT1,IFIT2,ISG15,DDX58,MX1,OAS1	IFIH1,HERC5,PML,MX2,IFIT1,IFIT2,ISG15,DDX58,MX1,OAS1	3.58e-17	2.32e-12	(2008) Interferon-inducible antiviral effectors.
PMID	PMID:33560295	10	68	9606	BST2,IFIH1,HERC6,HERC5,IFIT1,IFIT2,ISG15,SAMD9,MX1,OAS1	BST2,IFIH1,HERC6,HERC5,IFIT1,IFIT2,ISG15,SAMD9,MX1,OAS1	4.71e-17	3e-12	(2021) An OMICs based meta-analysis to support infection state stratification.
PMID	PMID:21886832	9	39	9606	IFIH1,HERC5,ISG20,GBP4,IFIT1,IFIT3,IFIT2,DDX58,MX1	IFIH1,HERC5,ISG20,GBP4,IFIT1,IFIT3,IFIT2,DDX58,MX1	5.28e-17	3.31e-12	(2011) Hepatitis C virus infection suppresses the interferon response in the liver of the human hepatocyte chimeric mouse.
PMID	PMID:23052390	8	19	9606	IFIH1,ISG20,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	IFIH1,ISG20,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	5.59e-17	3.45e-12	(2013) ISG56IFIT1 is primarily responsible for interferon-induced changes to patterns of parainfluenza virus type 5 transcription and protein synthesis.
PMID	PMID:33791243	10	70	9606	BST2,IFIH1,HERC5,MX2,IFIT1,IFIT2,ISG15,DDX58,MX1,OAS1	BST2,IFIH1,HERC5,MX2,IFIT1,IFIT2,ISG15,DDX58,MX1,OAS1	6.15e-17	3.73e-12	(2021) Common Dysregulation of Innate Immunity Pathways in Human Primary Astrocytes Infected With Chikungunya, Mayaro, Oropouche, and Zika Viruses.
PMID	PMID:29497123	9	40	9606	IFIH1,TRIM14,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	IFIH1,TRIM14,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	6.46e-17	3.86e-12	(2018) Functional innate immunity restricts Hepatitis C Virus infection in induced pluripotent stem cell-derived hepatocytes.
PMID	PMID:35235083	8	20	9606	MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	7.82e-17	4.61e-12	(2022) Identification of the Hub Genes and the Signaling Pathways in Human iPSC-Cardiomyocytes Infected by SARS-CoV-2.
PMID	PMID:34367124	9	41	9606	IFIH1,HERC5,ISG20,MX2,IFIT2,ISG15,DDX58,MX1,OAS1	IFIH1,HERC5,ISG20,MX2,IFIT2,ISG15,DDX58,MX1,OAS1	7.87e-17	4.61e-12	(2021) Comprehensive Transcriptomic Analysis Identifies Novel Antiviral Factors Against Influenza A Virus Infection.
PMID	PMID:33785572	9	42	9606	IFIH1,HERC5,ISG20,MX2,IFIT1,IFIT3,ISG15,DDX58,MX1	IFIH1,HERC5,ISG20,MX2,IFIT1,IFIT3,ISG15,DDX58,MX1	9.54e-17	5.46e-12	(2021) Systems Biology behind Immunoprotection of Both Sheep and Goats after Sungri96 PPRV Vaccination.
PMID	PMID:31641281	9	42	9606	IFIH1,HERC6,HERC5,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1	IFIH1,HERC6,HERC5,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1	9.54e-17	5.46e-12	(2020) A clinical score to guide in decision making for monogenic type I IFNopathies.
PMID	PMID:29416731	9	42	9606	PML,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	PML,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	9.54e-17	5.46e-12	(2018) Comparative proteomics as a tool for identifying specific alterations within interferon response pathways in human glioblastoma multiforme cells.
PMID	PMID:34347572	8	21	9606	IFIH1,MX2,GBP5,IFIT1,IFIT3,ISG15,DDX58,MX1	IFIH1,MX2,GBP5,IFIT1,IFIT3,ISG15,DDX58,MX1	1.08e-16	5.91e-12	(2021) cGAS-STING effectively restricts murine norovirus infection but antagonizes the antiviral action of N-terminus of RIG-I in mouse macrophages.
PMID	PMID:32288965	8	21	9606	IFIH1,HERC5,MX2,GBP4,IFIT3,ISG15,DDX58,SAMD9	IFIH1,HERC5,MX2,GBP4,IFIT3,ISG15,DDX58,SAMD9	1.08e-16	5.91e-12	(2020) Importance of Viral Disease in Dairy Cow Fertility.
PMID	PMID:35197461	11	118	9606	IFIH1,HERC5,ISG20,MX2,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	IFIH1,HERC5,ISG20,MX2,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	1.11e-16	5.94e-12	(2022) Protective immune trajectories in early viral containment of non-pneumonic SARS-CoV-2 infection.
PMID	PMID:26008703	9	43	9606	BST2,IFIH1,MX2,GBP4,IFIT1,ISG15,DDX58,MX1,OAS1	BST2,IFIH1,MX2,GBP4,IFIT1,ISG15,DDX58,MX1,OAS1	1.15e-16	6.06e-12	(2015) Insights into Human Astrocyte Response to H5N1 Infection by Microarray Analysis.
PMID	PMID:28701698	11	119	9606	BST2,IFIH1,HERC5,ISG20,MX2,GBP4,IFIT3,IFIT2,ISG15,MX1,OAS1	BST2,IFIH1,HERC5,ISG20,MX2,GBP4,IFIT3,IFIT2,ISG15,MX1,OAS1	1.21e-16	6.31e-12	(2017) Global Mapping of the Macrophage-HIV-1 Transcriptome Reveals that Productive Infection Induces Remodeling of Host Cell DNA and Chromatin.
PMID	PMID:31333643	10	76	9606	IFIH1,HERC5,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	IFIH1,HERC5,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	1.31e-16	6.73e-12	(2019) Contrasting Gene Expression Profiles of Monocytes and Lymphocytes From Peste-Des-Petits-Ruminants Virus Infected Goats.
PMID	PMID:35139383	9	44	9606	BST2,IFIH1,HERC5,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1	BST2,IFIH1,HERC5,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1	1.39e-16	7.02e-12	(2022) Transcriptome-wide changes in gene expression, splicing, and lncRNAs in response to a live attenuated dengue virus vaccine.
PMID	PMID:31167907	8	22	9606	IFIH1,ISG20,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	IFIH1,ISG20,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	1.47e-16	7.34e-12	(2019) Peste des Petits Ruminants Virus Nucleocapsid Protein Inhibits Beta Interferon Production by Interacting with IRF3 To Block Its Activation.
PMID	PMID:22703193	10	79	9606	BST2,IFIH1,ISG20,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	BST2,IFIH1,ISG20,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	1.88e-16	9.28e-12	(2012) Transcriptome analysis of the interferon-signature defining the autoimmune process of Sjoegrens syndrome.
PMID	PMID:35502341	8	23	9606	IFIH1,HERC6,MX2,IFIT3,IFIT2,DDX58,MX1,OAS1	IFIH1,HERC6,MX2,IFIT3,IFIT2,DDX58,MX1,OAS1	1.98e-16	9.64e-12	(2022) Potential Small Molecules for Therapy of Lupus Nephritis Based on Genetic Effect and Immune Infiltration.
PMID	PMID:33922087	10	80	9606	BST2,IFIH1,HERC6,MX2,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1	BST2,IFIH1,HERC6,MX2,IFIT1,IFIT3,ISG15,DDX58,MX1,OAS1	2.11e-16	1.02e-11	(2021) Functional Interfaces, Biological Pathways, and Regulations of Interferon-Related DNA Damage Resistance Signature (IRDS) Genes.
PMID	PMID:30871003	8	24	9606	IFIH1,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	IFIH1,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1	2.64e-16	1.25e-11	(2019) Interferon-Independent Upregulation of Interferon-Stimulated Genes during Human Cytomegalovirus Infection is Dependent on IRF3 Expression.
PMID	PMID:27444640	10	82	9606	IFIH1,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1,IDO1	IFIH1,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1,IDO1	2.66e-16	1.25e-11	(2016) Transcriptome sequencing wide functional analysis of human mesenchymal stem cells in response to TLR4 ligand.
PMID	PMID:24380850	8	24	9606	GBP5,GBP4,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1	GBP5,GBP4,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1	2.64e-16	1.25e-11	(2014) Divergent gene expression responses to complicated grief and non-complicated grief.
PMID	PMID:30949159	11	130	9606	IFIH1,HERC5,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	IFIH1,HERC5,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	3.04e-16	1.39e-11	(2019) Single-Cell Transcriptome Analysis of CD34(+) Stem Cell-Derived Myeloid Cells Infected With Human Cytomegalovirus.
PMID	PMID:31949544	8	25	9606	BST2,IFIT1,IFIT3,IFIT2,ISG15,SAMD9,MX1,OAS1	BST2,IFIT1,IFIT3,IFIT2,ISG15,SAMD9,MX1,OAS1	3.48e-16	1.58e-11	(2019) Bioinformatics Analysis of Potential Key Genes in Trastuzumab-Resistant Gastric Cancer.
PMID	PMID:29947965	8	25	9606	BST2,IFIH1,HERC6,IFIT1,IFIT3,IFIT2,ISG15,MX1	BST2,IFIH1,HERC6,IFIT1,IFIT3,IFIT2,ISG15,MX1	3.48e-16	1.58e-11	(2018) Of mice and men: the host response to influenza virus infection.
PMID	PMID:30450338	8	25	9606	IFIH1,ISG20,IFIT1,IFIT3,IFIT2,DDX58,MX1,OAS1	IFIH1,ISG20,IFIT1,IFIT3,IFIT2,DDX58,MX1,OAS1	3.48e-16	1.58e-11	(2018) Innate Immune Response of Primary Human Keratinocytes to West Nile Virus Infection and Its Modulation by Mosquito Saliva.
PMID	PMID:30186768	10	85	9606	IFIH1,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	IFIH1,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	3.71e-16	1.63e-11	(2018) Plasticity of Type I Interferon-Mediated Responses in Cancer Therapy: From Anti-tumor Immunity to Resistance.
PMID	PMID:26116899	7	10	9606	ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,MX1	ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,MX1	3.73e-16	1.63e-11	(2015) Genome-wide transcriptional profiling reveals that HIV-1 Vpr differentially regulates interferon-stimulated genes in human monocyte-derived dendritic cells.
PMID	PMID:33147460	10	86	9606	BST2,IFIH1,ISG20,PARP10,MX2,IFIT1,IFIT2,DDX58,MX1,RNF213	BST2,IFIH1,ISG20,PARP10,MX2,IFIT1,IFIT2,DDX58,MX1,RNF213	4.14e-16	1.78e-11	(2020) Interferon Regulatory Factors IRF1 and IRF7 Directly Regulate Gene Expression in Bats in Response to Viral Infection.
PMID	PMID:33925004	9	51	9606	BST2,IFIH1,PML,ISG20,MX2,IFIT1,ISG15,DDX58,MX1	BST2,IFIH1,PML,ISG20,MX2,IFIT1,ISG15,DDX58,MX1	4.59e-16	1.95e-11	(2021) Host Cell Restriction Factors of Bunyaviruses and Viral Countermeasures.
PMID	PMID:23781071	9	51	9606	IFIH1,ISG20,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	IFIH1,ISG20,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	4.59e-16	1.95e-11	(2013) A short hairpin RNA screen of interferon-stimulated genes identifies a novel negative regulator of the cellular antiviral response.
PMID	PMID:32899429	11	137	9606	BST2,IFIH1,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	BST2,IFIH1,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	5.24e-16	2.18e-11	(2020) LncRNAs in the Type I Interferon Antiviral Response.
PMID	PMID:34723002	8	27	9606	IFIH1,ISG20,MX2,IFIT1,IFIT2,ISG15,DDX58,MX1	IFIH1,ISG20,MX2,IFIT1,IFIT2,ISG15,DDX58,MX1	5.88e-16	2.42e-11	(2021) 5-Hydroxymethylfurfural Enhances the Antiviral Immune Response in Macrophages through the Modulation of RIG-I-Mediated Interferon Production and the JAKSTAT Signaling Pathway.
PMID	PMID:34252234	9	53	9606	BST2,ISG20,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	BST2,ISG20,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1	6.29e-16	2.56e-11	(2022) Long noncoding RNAs in respiratory viruses: A review.
PMID	PMID:34527935	9	53	9606	IFIH1,HERC5,TDRD7,IFIT3,IFIT2,DDX58,OAS1,HELZ2,RNF213	IFIH1,HERC5,TDRD7,IFIT3,IFIT2,DDX58,OAS1,HELZ2,RNF213	6.29e-16	2.56e-11	(2021) Investigation of Genes Associated With Atherosclerosis in Patients With Systemic Lupus Erythematosus.
PMID	PMID:35047003	9	53	9606	BST2,HERC6,ISG20,MX2,IFIT1,IFIT3,ISG15,MX1,OAS1	BST2,HERC6,ISG20,MX2,IFIT1,IFIT3,ISG15,MX1,OAS1	6.29e-16	2.56e-11	(2021) Exploring the Differences in Molecular Mechanisms and Key Biomarkers Between Membranous Nephropathy and Lupus Nephritis Using Integrated Bioinformatics Analysis.
PMID	PMID:34440891	9	54	9606	BST2,IFIH1,HERC5,MX2,IFIT3,ISG15,DDX58,MX1,OAS1	BST2,IFIH1,HERC5,MX2,IFIT3,ISG15,DDX58,MX1,OAS1	7.33e-16	2.89e-11	(2021) Innate Immune Responses to Herpesvirus Infection.
RCTM	HSA-913531	16	196	9606	BST2,HERC5,PML,ISG20,MX2,TRIM14,GBP5,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1,USP41	BST2,HERC5,PML,ISG20,MX2,TRIM14,GBP5,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1,USP41	1.96e-23	4.27e-20	Interferon Signaling
RCTM	HSA-909733	9	69	9606	BST2,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1	BST2,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1	5.55e-15	4.02e-12	Interferon alpha/beta signaling
RCTM	HSA-1169410	8	81	9606	HERC5,MX2,IFIT1,ISG15,DDX58,MX1,OAS1,USP41	HERC5,MX2,IFIT1,ISG15,DDX58,MX1,OAS1,USP41	1.66e-12	9.01e-10	Antiviral mechanism by IFN-stimulated genes
RCTM	HSA-168256	19	1956	9606	BST2,IFIH1,HERC6,HERC5,PML,ISG20,MX2,TRIM14,GBP5,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1,USP41,RNF213	BST2,IFIH1,HERC6,HERC5,PML,ISG20,MX2,TRIM14,GBP5,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1,USP41,RNF213	2.17e-11	9.44e-09	Immune System
RCTM	HSA-1169408	7	73	9606	HERC5,MX2,IFIT1,ISG15,DDX58,MX1,USP41	HERC5,MX2,IFIT1,ISG15,DDX58,MX1,USP41	5.66e-11	2.05e-08	ISG15 antiviral mechanism
RCTM	HSA-877300	5	88	9606	PML,TRIM14,GBP5,GBP4,OAS1	PML,TRIM14,GBP5,GBP4,OAS1	4.61e-07	0.00013	Interferon gamma signaling
RCTM	HSA-936440	4	33	9606	IFIH1,HERC5,ISG15,DDX58	IFIH1,HERC5,ISG15,DDX58	4.23e-07	0.00013	Negative regulators of DDX58/IFIH1 signaling
RCTM	HSA-8983711	2	9	9606	DDX58,OAS1	DDX58,OAS1	0.00015	0.0325	OAS antiviral response
RCTM	HSA-933543	2	12	9606	IFIH1,DDX58	IFIH1,DDX58	0.00025	0.0488	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
WikiPathways	WP4197	4	23	9606	IFIT1,IFIT3,MX1,OAS1	IFIT1,IFIT3,MX1,OAS1	1.14e-07	7.71e-05	Immune response to tuberculosis
WikiPathways	WP4705	3	16	9606	IFIH1,DDX58,OAS1	IFIH1,DDX58,OAS1	4.14e-06	0.0014	Pathways of nucleic acid metabolism and innate immune sensing
WikiPathways	WP4868	3	31	9606	IFIH1,DDX58,OAS1	IFIH1,DDX58,OAS1	2.51e-05	0.0057	Type I interferon induction and signaling during SARS-CoV-2 infection
WikiPathways	WP4880	3	33	9606	IFIH1,DDX58,OAS1	IFIH1,DDX58,OAS1	2.99e-05	0.0057	Host-pathogen interaction of human coronaviruses - interferon induction
WikiPathways	WP619	3	37	9606	IFIT2,ISG15,OAS1	IFIT2,ISG15,OAS1	4.12e-05	0.0057	Type II interferon signaling (IFNG)
WikiPathways	WP3865	3	59	9606	IFIH1,ISG15,DDX58	IFIH1,ISG15,DDX58	0.00015	0.0174	Novel intracellular components of RIG-I-like receptor (RLR) pathway
WikiPathways	WP5039	3	66	9606	IFIT2,DDX58,MX1	IFIT2,DDX58,MX1	0.00021	0.0205	SARS-CoV-2 innate immunity evasion and cell-specific immune response
NetworkNeighborAL	CL:19382	16	67	9606	IFIH1,HERC6,HERC5,ISG20,MX2,GBP5,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1,USP41,RNF213	IFIH1,HERC6,HERC5,ISG20,MX2,GBP5,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1,USP41,RNF213	2.54e-30	1.15e-26	Mixed, incl. interferon alpha/beta signaling, and negative regulators of ddx58/ifih1 signaling
NetworkNeighborAL	CL:19385	14	61	9606	IFIH1,HERC6,HERC5,ISG20,MX2,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1,RNF213	IFIH1,HERC6,HERC5,ISG20,MX2,GBP4,IFIT1,IFIT3,IFIT2,ISG15,DDX58,MX1,OAS1,RNF213	3.08e-26	3.5e-23	Interferon alpha/beta signaling, and Negative regulators of DDX58/IFIH1 signaling
NetworkNeighborAL	CL:19389	11	42	9606	HERC6,HERC5,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1,RNF213	HERC6,HERC5,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1,RNF213	3.45e-21	3.14e-18	Interferon alpha/beta signaling, and ISG15-protein conjugation
NetworkNeighborAL	CL:19391	10	36	9606	HERC6,HERC5,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1	HERC6,HERC5,ISG20,MX2,IFIT1,IFIT3,IFIT2,ISG15,MX1,OAS1	1.58e-19	1.2e-16	Interferon alpha/beta signaling, and ISG15-protein conjugation
NetworkNeighborAL	CL:19397	7	16	9606	ISG20,MX2,IFIT1,IFIT3,IFIT2,MX1,OAS1	ISG20,MX2,IFIT1,IFIT3,IFIT2,MX1,OAS1	4.67e-15	3.03e-12	Microphthalmia with limb anomalies, and Interferon alpha/beta signaling
NetworkNeighborAL	CL:19399	5	11	9606	MX2,IFIT1,IFIT3,IFIT2,OAS1	MX2,IFIT1,IFIT3,IFIT2,OAS1	4.25e-11	2.14e-08	Mixed, incl. 2-5-oligoadenylate synthetase activity, and nephropathia epidemica
NetworkNeighborAL	CL:19402	3	5	9606	IFIT1,IFIT3,IFIT2	IFIT1,IFIT3,IFIT2	2.42e-07	0.00011	Mixed, incl. 4fe-4s single cluster domain, and interferon-induced protein with tetratricopeptide repeats 3
