	category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description	-log10(fdr)	enrichment	metric
74	Process	GO:0060700	3	9	9606	OAS3,OAS2,OAS1	OAS3,OAS2,OAS1	2.62e-06	0.00045	Regulation of ribonuclease activity	3.3467874862246565	1.314706218613216	4.400042320516449
75	Process	GO:0002507	3	12	9606	HLA-E,LGALS9,HLA-G	HLA-E,LGALS9,HLA-G	5.39e-06	0.00084	Tolerance induction	3.0757207139381184	1.1897674820049158	3.659392489172517
76	Process	GO:2001198	3	12	9606	LGALS9,HLA-B,HLA-G	LGALS9,HLA-B,HLA-G	5.39e-06	0.00084	Regulation of dendritic cell differentiation	3.0757207139381184	1.1897674820049158	3.659392489172517
77	Process	GO:0019882	6	219	9606	TREX1,CTSS,HLA-E,IFI30,HLA-B,HLA-G	TREX1,CTSS,HLA-E,IFI30,HLA-B,HLA-G	1.36e-05	0.002	Antigen processing and presentation	2.6989700043360187	0.2295346088764036	0.6195070243144134
78	Process	GO:0060760	4	58	9606	CSF1,PARP9,DDX58,PARP14	CSF1,PARP9,DDX58,PARP14	1.34e-05	0.002	Positive regulation of response to cytokine stimulus	2.6989700043360187	0.6304594710979035	1.7015912014427925
79	Process	GO:0002720	4	59	9606	HLA-E,DDX58,RSAD2,HLA-G	HLA-E,DDX58,RSAD2,HLA-G	1.43e-05	0.0021	Positive regulation of cytokine production involved in immune response	2.677780705266081	0.6230354530186966	1.6683523147901775
80	Process	GO:0002699	6	223	9606	HLA-E,DDX58,RSAD2,LGALS9,HLA-B,HLA-G	HLA-E,DDX58,RSAD2,LGALS9,HLA-B,HLA-G	1.5e-05	0.0022	Positive regulation of immune effector process	2.657577319177794	0.22167386066836123	0.5891154243668152
81	Process	GO:0002483	3	18	9606	HLA-E,HLA-B,HLA-G	HLA-E,HLA-B,HLA-G	1.56e-05	0.0023	Antigen processing and presentation of endogenous peptide antigen	2.638272163982407	1.0136762229492347	2.67435376229779
82	Process	GO:0046597	3	18	9606	TRIM5,IFITM3,IFITM1	TRIM5,IFITM3,IFITM1	1.56e-05	0.0023	Negative regulation of viral entry into host cell	2.638272163982407	1.0136762229492347	2.67435376229779
83	Process	GO:0002705	5	137	9606	HLA-E,DDX58,RSAD2,HLA-B,HLA-G	HLA-E,DDX58,RSAD2,HLA-B,HLA-G	2e-05	0.0028	Positive regulation of leukocyte mediated immunity	2.5528419686577806	0.35407691051249035	0.9039023972889707
84	Process	GO:0070663	6	237	9606	BST2,CSF1,HLA-E,PRKAR1A,LGALS9,HLA-G	BST2,CSF1,HLA-E,PRKAR1A,LGALS9,HLA-G	2.1e-05	0.0029	Regulation of leukocyte proliferation	2.537602002101044	0.19523037770641807	0.4954169973387495
85	Process	GO:0002709	4	71	9606	HLA-E,RSAD2,HLA-B,HLA-G	HLA-E,RSAD2,HLA-B,HLA-G	2.85e-05	0.0038	Regulation of t cell mediated immunity	2.42021640338319	0.5426291159417654	1.3132798873555795
86	Process	GO:0002706	5	152	9606	HLA-E,RSAD2,LGALS9,HLA-B,HLA-G	HLA-E,RSAD2,LGALS9,HLA-B,HLA-G	3.24e-05	0.0043	Regulation of lymphocyte mediated immunity	2.3665315444204134	0.3089538897241246	0.7311491258035266
87	Process	GO:0060334	3	26	9606	PARP9,STAT1,PARP14	PARP9,STAT1,PARP14	4.23e-05	0.0054	Regulation of interferon-gamma-mediated signaling pathway	2.2676062401770314	0.8539753800817227	1.9364799008308666
88	Process	GO:0042590	4	80	9606	HLA-E,IFI30,HLA-B,HLA-G	HLA-E,IFI30,HLA-B,HLA-G	4.46e-05	0.0056	Antigen processing and presentation of exogenous peptide antigen via mhc class i	2.2518119729937998	0.49079747766889714	1.1051836365299796
89	Process	GO:0048583	22	4114	9606	BST2,CTDSPL2,SAMHD1,DTX3L,TREX1,CSF1,SP100,PARP9,STAT1,GBP1,IFIT1,HLA-E,DDX58,TRIM5,RSAD2,PRKAR1A,LGALS9,IFITM1,HLA-B,HLA-G,PARP14,C1R	BST2,CTDSPL2,SAMHD1,DTX3L,TREX1,CSF1,SP100,PARP9,STAT1,GBP1,IFIT1,HLA-E,DDX58,TRIM5,RSAD2,PRKAR1A,LGALS9,IFITM1,HLA-B,HLA-G,PARP14,C1R	4.84e-05	0.006	Regulation of response to stimulus	2.221848749616356	-0.4800141332036207	-1.0665188016566436
90	Process	GO:0002519	2	3	9606	HLA-E,LGALS9	HLA-E,LGALS9	5.36e-05	0.0066	Natural killer cell tolerance induction	2.1804560644581312	1.6157362142771972	3.523041826985337
91	Process	GO:0002478	5	174	9606	CTSS,HLA-E,IFI30,HLA-B,HLA-G	CTSS,HLA-E,IFI30,HLA-B,HLA-G	6.06e-05	0.0074	Antigen processing and presentation of exogenous peptide antigen	2.1307682802690238	0.25024822938629737	0.533220989369809
92	Process	GO:0001914	3	33	9606	HLA-E,HLA-B,HLA-G	HLA-E,HLA-B,HLA-G	8.17e-05	0.0097	Regulation of t cell mediated cytotoxicity	2.0132282657337552	0.7504347881746534	1.5107965271431354
93	Process	GO:0002250	6	317	9606	TREX1,CTSS,HLA-E,HLA-B,HLA-G,C1R	TREX1,CTSS,HLA-E,HLA-B,HLA-G,C1R	0.0001	0.0119	Adaptive immune response	1.9244530386074692	0.0689194614987704	0.1326322671004992
94	Process	GO:1903708	5	199	9606	CSF1,STAT1,ISG15,LGALS9,HLA-G	CSF1,STAT1,ISG15,LGALS9,HLA-G	0.00011	0.0129	Positive regulation of hemopoiesis	1.889410289700751	0.1919444012591905	0.3626617267895643
95	Process	GO:0002708	4	104	9606	HLA-E,RSAD2,HLA-B,HLA-G	HLA-E,RSAD2,HLA-B,HLA-G	0.00012	0.0135	Positive regulation of lymphocyte mediated immunity	1.869666231504994	0.3768541253620604	0.7045914323927941
96	Process	GO:0010468	23	4813	9606	BST2,SP110,DTX3L,TREX1,CSF1,SP100,WARS,PARP9,STAT1,GBP1,HLA-E,ISG15,DDX58,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,ALKBH5,HLA-B,HLA-G,HELZ2,PARP14	BST2,SP110,DTX3L,TREX1,CSF1,SP100,WARS,PARP9,STAT1,GBP1,HLA-E,ISG15,DDX58,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,ALKBH5,HLA-B,HLA-G,HELZ2,PARP14	0.00018	0.0198	Regulation of gene expression	1.7033348097384688	-0.5288605523268872	-0.9008265882759
97	Process	GO:0032944	5	220	9606	CSF1,HLA-E,PRKAR1A,LGALS9,HLA-G	CSF1,HLA-E,PRKAR1A,LGALS9,HLA-G	0.00018	0.0198	Regulation of mononuclear cell proliferation	1.7033348097384688	0.14837479684669092	0.25273195635684226
98	Process	GO:0016185	2	7	9606	MX2,MX1	MX2,MX1	0.00019	0.0211	Synaptic vesicle budding from presynaptic endocytic zone membrane	1.6757175447023074	1.2477594289826028	2.0908923667138803
99	Process	GO:0002711	3	47	9606	HLA-E,RSAD2,HLA-B	HLA-E,RSAD2,HLA-B	0.00022	0.0239	Positive regulation of t cell mediated immunity	1.6216020990518623	0.5968508701168233	0.967854623802371
100	Process	GO:0002729	2	8	9606	HLA-E,HLA-G	HLA-E,HLA-G	0.00024	0.0258	Positive regulation of natural killer cell cytokine production	1.58838029403677	1.1897674820049158	1.8898032229023556
101	Process	GO:0046719	2	8	9606	STAT1,IFIT1	STAT1,IFIT1	0.00024	0.0258	Regulation by virus of viral protein levels in host cell	1.58838029403677	1.1897674820049158	1.8898032229023556
102	Process	GO:0098884	2	8	9606	MX2,MX1	MX2,MX1	0.00024	0.0258	Postsynaptic neurotransmitter receptor internalization	1.58838029403677	1.1897674820049158	1.8898032229023556
103	Process	GO:0001961	3	50	9606	CSF1,PARP9,PARP14	CSF1,PARP9,PARP14	0.00026	0.0272	Positive regulation of cytokine-mediated signaling pathway	1.5654310959658013	0.5699787237165219	0.8922624181447436
104	Process	GO:0032479	4	130	9606	TREX1,STAT1,ISG15,DDX58	TREX1,STAT1,ISG15,DDX58	0.00027	0.0282	Regulation of type i interferon production	1.5497508916806388	0.2799441123540039	0.4338436377413625
105	Process	GO:0002476	2	9	9606	HLA-E,HLA-G	HLA-E,HLA-G	0.00029	0.03	Antigen processing and presentation of endogenous peptide antigen via mhc class ib	1.5228787452803376	1.1386149595575346	1.7339725209684005
106	Process	GO:0032879	16	2740	9606	BST2,CTDSPL2,DTX3L,CSF1,MX2,OAS2,SP100,PARP9,CTSS,GBP1,HLA-E,DDX58,TRIM5,RSAD2,LGALS9,IFITM1	BST2,CTDSPL2,DTX3L,CSF1,MX2,OAS2,SP100,PARP9,CTSS,GBP1,HLA-E,DDX58,TRIM5,RSAD2,LGALS9,IFITM1	0.00033	0.0336	Regulation of localization	1.473660722610156	-0.44180310683158486	-0.6510678856648453
107	Process	GO:0002664	2	10	9606	HLA-B,HLA-G	HLA-B,HLA-G	0.00035	0.0351	Regulation of t cell tolerance induction	1.454692883534176	1.0928574689968595	1.5897719828669028
108	Process	GO:0002886	3	58	9606	HLA-E,DDX58,LGALS9	HLA-E,DDX58,LGALS9	0.0004	0.0388	Regulation of myeloid leukocyte mediated immunity	1.4111682744057927	0.5055207344896036	0.7133748225660428
109	Process	GO:0070665	4	146	9606	BST2,CSF1,HLA-E,LGALS9	BST2,CSF1,HLA-E,LGALS9	0.00042	0.0407	Positive regulation of leukocyte proliferation	1.3904055907747799	0.2295346088764036	0.31914620345805395
110	Process	GO:0050794	37	10932	9606	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,CSF1,MX2,OAS2,SP100,WARS,PARP9,STAT1,CTSS,GBP1,IFIT1,IFIT2,HLA-E,ISG15,DDX58,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,HELZ2,PARP14	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,CSF1,MX2,OAS2,SP100,WARS,PARP9,STAT1,CTSS,GBP1,IFIT1,IFIT2,HLA-E,ISG15,DDX58,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,HELZ2,PARP14	0.00044	0.0424	Regulation of cellular process	1.3726341434072673	-0.6786704256207499	-0.9315661983277835
111	Process	GO:0001960	3	61	9606	SAMHD1,TREX1,PARP14	SAMHD1,TREX1,PARP14	0.00046	0.0436	Negative regulation of cytokine-mediated signaling pathway	1.360513510731414	0.48361889304177375	0.6579700380283038
112	Process	GO:0032655	3	61	9606	LGALS9,HLA-B,HLA-G	LGALS9,HLA-B,HLA-G	0.00046	0.0436	Regulation of interleukin-12 production	1.360513510731414	0.48361889304177375	0.6579700380283038
113	Process	GO:0002730	2	12	9606	BST2,DDX58	BST2,DDX58	0.00048	0.0451	Regulation of dendritic cell cytokine production	1.3458234581220394	1.0136762229492347	1.3642292397856264
114	Process	GO:0032680	4	152	9606	TREX1,HLA-E,DDX58,LGALS9	TREX1,HLA-E,DDX58,LGALS9	0.00048	0.0451	Regulation of tumor necrosis factor production	1.3458234581220394	0.2120438767160681	0.28537362343562217
115	Process	GO:0048584	14	2257	9606	BST2,DTX3L,TREX1,CSF1,PARP9,HLA-E,DDX58,TRIM5,RSAD2,LGALS9,HLA-B,HLA-G,PARP14,C1R	BST2,DTX3L,TREX1,CSF1,PARP9,HLA-E,DDX58,TRIM5,RSAD2,LGALS9,HLA-B,HLA-G,PARP14,C1R	0.00049	0.0451	Positive regulation of response to stimulus	1.3458234581220394	-0.4155760500666457	-0.5592919968133909
116	Process	GO:0050789	38	11475	9606	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,CSF1,MX2,OAS2,SP100,WARS,PARP9,STAT1,CTSS,GBP1,IFIT1,IFIT2,HLA-E,ISG15,DDX58,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,HELZ2,PARP14,C1R	OAS3,BST2,SP110,CTDSPL2,SAMHD1,DTX3L,TREX1,CSF1,MX2,OAS2,SP100,WARS,PARP9,STAT1,CTSS,GBP1,IFIT1,IFIT2,HLA-E,ISG15,DDX58,TRIM5,RSAD2,PRKAR1A,LGALS9,ZNFX1,MX1,ALKBH5,IFITM3,IFI30,IFITM1,OAS1,IFI35,HLA-B,HLA-G,HELZ2,PARP14,C1R	0.00049	0.0451	Regulation of biological process	1.3458234581220394	-0.6881416242596103	-0.9261171404387859
117	Process	GO:0001818	5	280	9606	BST2,GBP1,ISG15,DDX58,LGALS9	BST2,GBP1,ISG15,DDX58,LGALS9	0.00053	0.0477	Negative regulation of cytokine production	1.321481620959886	0.043639446326677954	0.05766872626957033
118	Process	GO:0035457	2	13	9606	IFIT2,OAS1	IFIT2,OAS1	0.00055	0.0495	Cellular response to interferon-alpha	1.3053948010664311	0.9789141166900228	1.2778693986176934
119	Process	GO:0035563	2	13	9606	DTX3L,PARP9	DTX3L,PARP9	0.00055	0.0495	Positive regulation of chromatin binding	1.3053948010664311	0.9789141166900228	1.2778693986176934
120	Process	GO:0042130	3	66	9606	PRKAR1A,LGALS9,HLA-G	PRKAR1A,LGALS9,HLA-G	0.00057	0.0495	Negative regulation of t cell proliferation	1.3053948010664311	0.4494047925106721	0.5866506797177696
121	Process	GO:0046007	2	13	9606	PRKAR1A,LGALS9	PRKAR1A,LGALS9	0.00055	0.0495	Negative regulation of activated t cell proliferation	1.3053948010664311	0.9789141166900228	1.2778693986176934
